stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
2296,2296,WASHINGTON BLVD & HOLLINS FERRY RD nb,,39.269580,-76.649048,,,,,,0
2297,2297,WASHINGTON BLVD & HOLLINS FERRY RD fs nb,,39.270401,-76.648065,,,,,,0
2302,2302,WASHINGTON BLVD & MONROE ST nb,,39.275087,-76.642357,,,,,,0
2303,2303,WASHINGTON BLVD & ELK fs nb,,39.276660,-76.640357,,,,,,0
2307,2307,WASHINGTON BLVD & BUSH ST nb,,39.278192,-76.638446,,,,,,0
2309,2309,WASHINGTON BLVD & BAYARD ST nb fs,,39.279659,-76.636557,,,,,,0
2311,2311,WASHINGTON BLVD & CAREY ST nb,,39.280515,-76.635452,,,,,,0
2312,2312,WASHINGTON BLVD & CROSS ST fs eb,,39.282802,-76.632019,,,,,,0
2314,2314,WASHINGTON BLVD & SCOTT ST eb,,39.282909,-76.629106,,,,,,0
2315,2315,WASHINGTON BLVD & BARRE ST fs eb,,39.283156,-76.626959,,,,,,0
2319,2319,MLK BLVD & LOMBARD ST fs nb,,39.287514,-76.627969,,,,,,0
2323,2323,BALTIMORE ST & EUTAW ST fs eb,,39.289268,-76.620360,,,,,,0
2329,2329,CHARLES ST & EAGER ST nb,,39.300748,-76.615781,,,,,,0
2339,2339,CHARLES ST & UNIVERSITY PKWY nb,,39.332273,-76.617726,,,,,,0
2340,2340,CHARLES ST & BISHOP'S RD nb,,39.333359,-76.617919,,,,,,0
2343,2343,CHARLES ST & 39TH ST nb,,39.335605,-76.618090,,,,,,0
2345,2345,CHARLES ST & HIGHFIELD RD nb,,39.338182,-76.618274,,,,,,0
2346,2346,SAINT PAUL ST & CHARLCOTE RD nb,,39.341491,-76.618765,,,,,,0
2349,2349,CHARLES ST & COLD SPRING LN fs nb,,39.345571,-76.622056,,,,,,0
2353,2353,CHARLES ST & NOTRE DAME UNIVERSITY nb,,39.351854,-76.623162,,,,,,0
2356,2356,CHARLES ST & GOODALE RD nb,,39.355040,-76.623816,,,,,,0
2357,2357,CHARLES ST & TUNBRIDGE RD fs nb,,39.357157,-76.624253,,,,,,0
2365,2365,CHARLES ST & NORTHERN PKWY nb,,39.361729,-76.624776,,,,,,0
2371,2371,BELLONA AVE & MELROSE AVE nb,,39.366527,-76.617178,,,,,,0
2372,2372,BELLONA AVE & LAKE AVE nb,,39.368034,-76.617944,,,,,,0
2377,2377,BELLONA AVE & GAYWOOD RD fs nb,,39.374860,-76.618989,,,,,,0
2379,2379,BELLONA AVE & RODGERS FORGE RD nb,,39.377598,-76.620952,,,,,,0
2381,2381,STEVENSON LN & STANMORE RD eb,,39.381171,-76.619454,,,,,,0
2392,2392,CHARLES ST & SHEPPARD PRATT HOSPITAL sb,,39.388553,-76.625662,,,,,,0
2394,2394,CHARLES ST & CHARLESWAY nb,,39.389937,-76.628043,,,,,,0
2396,2396,CHARLES ST & GBMC HOSPITAL nb,,39.392741,-76.628074,,,,,,0
2397,2397,GBMC HOSPITAL & LA PETITE CHILD CARE CENTER eb,,39.391201,-76.627406,,,,,,0
2420,2420,EAST AVE & BOSTON ST nb,,39.277590,-76.570848,,,,,,0
2422,2422,EAST AVE & O'DONNELL ST nb,,39.280250,-76.571029,,,,,,0
2425,2425,EAST AVE & EASTERN AVE nb,,39.286329,-76.571405,,,,,,0
2427,2427,EAST AVE & GOUGH ST nb,,39.288354,-76.571546,,,,,,0
2435,2435,WASHINGTON ST & EASTERN AVE nb,,39.285657,-76.588684,,,,,,0
2438,2438,DUE COLLINGTON (PAQUIN),,39.314349,-76.587556,,,,,,0
2439,2439,SINCLAIR & COLLINGTON wb,,39.314340,-76.587614,,,,,,0
2440,2440,NORTH AVE & WOLFE ST wb,,39.312382,-76.591479,,,,,,0
2444,2444,LINWOOD AVE & PULASKI HWY nb,,39.294973,-76.576266,,,,,,0
2445,2445,LINWOOD AVE & JEFFERSON ST nb,,39.296699,-76.576402,,,,,,0
2450,2450,MILTON AVE & MONUMENT ST nb,,39.298725,-76.582203,,,,,,0
2457,2457,MILTON & FEDERAL fs nb,,39.309345,-76.582785,,,,,,0
2459,2459,MILTON AVE & NORTH AVE nb ns,,39.312286,-76.582972,,,,,,0
2461,2461,NORTH AVE & PATTERSON PARK wb,,39.312629,-76.585838,,,,,,0
2462,2462,NORTH AVE & COLLINGTON wb,,39.312555,-76.587807,,,,,,0
2464,2464,WASHINGTON ST & GOUGH nb,,39.287741,-76.588840,,,,,,0
2465,2465,WASHINGTON ST & PRATT ST nb,,39.289314,-76.588926,,,,,,0
2468,2468,WASHINGTON ST & ORLEANS ST nb,,39.295464,-76.589307,,,,,,0
2470,2470,WASHINGTON ST & MADISON ST nb,,39.299324,-76.589534,,,,,,0
2472,2472,WASHINGTON ST & EAGER ST nb,,39.301909,-76.589696,,,,,,0
2473,2473,WASHINGTON ST & CHASE ST nb,,39.303279,-76.589794,,,,,,0
2474,2474,WASHINGTON ST & PRESTON ST nb,,39.304924,-76.589883,,,,,,0
2475,2475,WASHINGTON ST & GAY ST nb,,39.307368,-76.590047,,,,,,0
2476,2476,WASHINGTON ST & FEDERAL ST nb,,39.308572,-76.590093,,,,,,0
2478,2478,WASHINGTON ST & LAFAYETTE AVE nb,,39.311130,-76.590261,,,,,,0
2481,2481,NORTH AVE & BROADWAY fs wb,,39.312196,-76.595380,,,,,,0
2485,2485,NORTH AVE & AISQUITH ST fs wb,,39.311843,-76.603054,,,,,,0
2488,2488,NORTH AVE & HOMEWOOD AVE wb,,39.311665,-76.606794,,,,,,0
2489,2489,NORTH AVE & GREENMOUNT AVE eb,,39.311403,-76.608618,,,,,,0
2492,2492,NORTH AVE & GUILFORD AVE wb,,39.311416,-76.612238,,,,,,0
2494,2494,NORTH AVE & SAINT PAUL ST fs wb,,39.311289,-76.615361,,,,,,0
2496,2496,NORTH AVE & MARYLAND AVE wb,,39.311203,-76.617692,,,,,,0
2499,2499,NORTH AVE & NORTH AVE LIGHT RAIL STATION wb,,39.311028,-76.622631,,,,,,0
2500,2500,NORTH AVE & MT ROYAL AVE wb,,39.310893,-76.625727,,,,,,0
2501,2501,NORTH AVE & PARK AVE ns wb,,39.310826,-76.627462,,,,,,0
2503,2503,NORTH AVE & DRUID HILL AVE wb,,39.310369,-76.637920,,,,,,0
2506,2506,NORTH AVE & PENNSYLVANIA AVE wb,,39.310195,-76.642274,,,,,,0
2507,2507,ARUNDEL MILLS SHOPPING CENTER,,39.153948,-76.724242,,,,,,0
2509,2509,NORTH AVE & FULTON AVE wb ,,39.310009,-76.646057,,,,,,0
2511,2511,NORTH AVE & PAYSON ST wb,,39.309831,-76.649538,,,,,,0
2513,2513,NORTH AVE & SMALLWOOD wb,,39.309713,-76.652479,,,,,,0
2514,2514,NORTH AVE & BENTALOU ST wb ,,39.309671,-76.653786,,,,,,0
2521,2521,NORTH AVE & ASHBURTON ST wb,,39.309335,-76.663007,,,,,,0
2522,2522,NORTH AVE & POPLAR GROVE ST wb,,39.309242,-76.665365,,,,,,0
2524,2524,NORTH AVE & ROSEDALE ST wb,,39.309113,-76.668984,,,,,,0
2527,2527,EDGEWOOD ST & WALBROOK AVE opp wb,,39.309910,-76.676015,,,,,,0
2531,2531,CLIFTON AVE & ALLENDALE RD wb,,39.310887,-76.679171,,,,,,0
2532,2532,CLIFTON AVE & CHELSEA TER wb,,39.310880,-76.680287,,,,,,0
2536,2536,CLIFTON RD & MONDAWMIN AVE wb,,39.314013,-76.686395,,,,,,0
2539,2539,CLIFTON RD & PROSPECT CIR wb,,39.316017,-76.691668,,,,,,0
2540,2540,CLIFTON RD & WESTCHESTER RD wb,,39.317051,-76.691586,,,,,,0
2541,2541,WESTCHESTER RD & TALBOT RD nb,,39.318090,-76.690369,,,,,,0
2542,2542,LAWINA RD & WAKEFIELD RD nb,,39.319438,-76.690700,,,,,,0
2543,2543,WAKEFIELD RD & BONNER RD fs nb,,39.321266,-76.689897,,,,,,0
2544,2544,FAIRVIEW AVE & WINDSOR APARTMENTS opp nb,,39.321891,-76.689249,,,,,,0
2545,2545,GRANADA AVE & NORFOLK AVE nb,,39.322521,-76.689386,,,,,,0
2546,2546,GRANADA AVE & FOREST PARK AVE wb,,39.323420,-76.689898,,,,,,0
2547,2547,FOREST PARK AVE & LOUDON AVE wb,,39.323208,-76.691422,,,,,,0
2549,2549,FOREST PARK AVE & FOREST GLEN RD wb,,39.321746,-76.696103,,,,,,0
2550,2550,FOREST PARK AVE & HILLSDALE RD wb,,39.320746,-76.698988,,,,,,0
2555,2555,DICKEY HILL RD & SEKOTS RD opp eb,,39.311860,-76.705070,,,,,,0
2556,2556,DICKEY HILL RD & CRIMEA RD wb,,39.311560,-76.701601,,,,,,0
2557,2557,DICKEY HILL RD & TUCKER LN eb,,39.311501,-76.701142,,,,,,0
2558,2558,TUCKER LN & WINDSOR MILL RD sb,,39.309730,-76.701468,,,,,,0
2562,2562,WINDSOR MILL RD & KERNAN HOSPITAL fs wb,,39.310677,-76.708096,,,,,,0
2565,2565,KERNAN DR & CLIFTON AVE wb,,39.312439,-76.714081,,,,,,0
2571,2571,PARALLEL DR & SECURITY WEST BUILDING wb,,39.308832,-76.739260,,,,,,0
2572,2572,SOCIAL SECURITY TERMINIAL,,39.310293,-76.731848,,,,,,0
2576,2576,KERNAN DR & CLIFTON AVE eb,,39.312291,-76.714153,,,,,,0
2578,2578,WINDSOR MILL RD & OAK DR eb,,39.312016,-76.710537,,,,,,0
2583,2583,DICKEY HILL RD & FOREST PARK AVE wb,,39.311905,-76.706369,,,,,,0
2587,2587,FOREST PARK AVE & FOREST GLEN RD nb,,39.321510,-76.696253,,,,,,0
2589,2589,FOREST PARK AVE & LOUDON AVE eb,,39.322953,-76.691789,,,,,,0
2590,2590,FOREST PARK AVE & GRANADA AVE eb,,39.323464,-76.690214,,,,,,0
2591,2591,GRANADA AVE & NORFOLK AVE sb,,39.323013,-76.689819,,,,,,0
2592,2592,GRANADA AVE & FAIRVIEW AVE sb,,39.322149,-76.689335,,,,,,0
2593,2593,WAKEFIELD RD & BONNER RD fs sb,,39.320734,-76.690264,,,,,,0
2596,2596,WESTCHESTER RD & CLIFTON RD sb,,39.317616,-76.691329,,,,,,0
2597,2597,CLIFTON AV & PROSPECT 1 2011,,39.316102,-76.691872,,,,,,0
2598,2598,4429 CLIFTON RD eb,,39.315056,-76.690078,,,,,,0
2599,2599,CLIFTON RD & TALBOT RD eb,,39.314840,-76.689353,,,,,,0
2602,2602,CLIFTON AVE & MONTICELLO RD fs eb,,39.312501,-76.685176,,,,,,0
2603,2603,CLIFTON AVE & ALLENDALE RD opp eb,,39.310703,-76.679711,,,,,,0
2606,2606,NORTH AVE & LONGWOOD ST eb,,39.308968,-76.667667,,,,,,0
2609,2609,NORTH AVE & DUKELAND ST eb,,39.309115,-76.664061,,,,,,0
2610,2610,NORTH AVE & ASHBURTON ST eb,,39.309191,-76.661850,,,,,,0
2615,2615,NORTH AVE & BENTALOU ST eb ,,39.309457,-76.654314,,,,,,0
2618,2618,NORTH AVE & PAYSON ST eb,,39.309611,-76.650313,,,,,,0
2620,2620,NORTH AVE & FULTON AVE eb,,39.309779,-76.646838,,,,,,0
2623,2623,NORTH AVE & PENNSYLVANIA AVE eb,,39.309946,-76.642864,,,,,,0
2625,2625,NORTH AVE & DRUID HILL AVE eb,,39.310155,-76.638656,,,,,,0
2626,2626,NORTH AVE & MCCULLOH ST fs eb,,39.310241,-76.636623,,,,,,0
2627,2627,NORTH AVE & PARK AVE eb,,39.310541,-76.627654,,,,,,0
2628,2628,NORTH AVE & MOUNT ROYAL AVE eb,,39.310683,-76.625185,,,,,,0
2629,2629,NORTH AVE & NORTH AVE LIGHT RAIL STATION opp eb,,39.310804,-76.622423,,,,,,0
2633,2633,NORTH AVE & CHARLES ST eb,,39.310954,-76.616734,,,,,,0
2637,2637,NORTH AVE & GUILFORD AVE fs eb,,39.311124,-76.612037,,,,,,0
2639,2639,NORTH AVE & GREENMOUNT AVE fs wb,,39.311484,-76.609857,,,,,,0
2641,2641,NORTH AVE & HOMEWOOD AVE opp eb,,39.311499,-76.606850,,,,,,0
2643,2643,NORTH AVE & AISQUITH ST eb,,39.311687,-76.602794,,,,,,0
2647,2647,NORTH AVE & BROADWAY fs eb,,39.312049,-76.594629,,,,,,0
2649,2649,NORTH AVE & WOLFE ST eb,,39.312167,-76.591850,,,,,,0
2653,2653,WOLFE ST & FEDERAL ST sb,,39.308794,-76.591596,,,,,,0
2655,2655,WOLFE ST & GAY ST fs sb,,39.306036,-76.591432,,,,,,0
2656,2656,WOLFE ST & BIDDLE ST sb,,39.304552,-76.591336,,,,,,0
2658,2658,WOLFE ST & EAGER ST sb,,39.302106,-76.591206,,,,,,0
2659,2659,WOLFE ST & ASHLAND AVE sb,,39.300840,-76.591087,,,,,,0
2661,2661,SINCLAIR & COLLINGTON nb,,39.314316,-76.587574,,,,,,0
2662,2662,WOLFE ST & MONUMENT ST fs sb,,39.298163,-76.590952,,,,,,0
2664,2664,WOLFE ST & MCELDERRY ST fs,,39.297262,-76.590803,,,,,,0
2666,2666,WOLFE ST & ORLEANS sb,,39.295445,-76.590720,,,,,,0
2669,2669,WOLFE ST & BALTIMORE sb,,39.291810,-76.590536,,,,,,0
2670,2670,WOLFE ST & LOMBARD ST sb,,39.290633,-76.590451,,,,,,0
2671,2671,WOLFE ST & PRATT ST sb,,39.289499,-76.590392,,,,,,0
2672,2672,WOLFE ST & GOUGH sb,,39.287948,-76.590290,,,,,,0
2674,2674,WOLFE ST & EASTERN AVE sb,,39.285857,-76.590164,,,,,,0
2676,2676,NORTH AVE & CHESTER eb,,39.312325,-76.588434,,,,,,0
2678,2678,NORTH AVE & PATTERSON PARK eb,,39.312416,-76.586238,,,,,,0
2693,2693,MCELDERRY ST & MILTON AVE fs eb,,39.297701,-76.581939,,,,,,0
2695,2695,MCELDERRY ST & LAKEWOOD AVE eb,,39.297787,-76.579538,,,,,,0
2697,2697,LINWOOD AVE & JEFFERSON ST sb,,39.297178,-76.576584,,,,,,0
2704,2704,EAST AVE & LOMBARD ST sb,,39.291311,-76.571916,,,,,,0
2706,2706,EAST AVE & GOUGH ST sb,,39.288608,-76.571743,,,,,,0
2708,2708,EAST AVE & EASTERN AVE sb,,39.286581,-76.571602,,,,,,0
2714,2714,EAST AVE & O'DONNELL ST sb,,39.280481,-76.571225,,,,,,0
2715,2715,TOONE ST & EAST AVE fs eb,,39.278284,-76.570687,,,,,,0
2718,2718,CLINTON ST & BOSTON ST sb,,39.277490,-76.569459,,,,,,0
2731,2731,HANOVER ST & MCCOMAS ST sb,,39.266316,-76.614876,,,,,,0
2732,2732,HANOVER & CROMWELL,,39.262086,-76.614544,,,,,,0
2734,2734,POTEE ST & CHERRY HILL RD fs sb ,,39.251965,-76.617092,,,,,,0
2735,2735,POTEE ST & REEDBIRD AVE sb,,39.249562,-76.615079,,,,,,0
2736,2736,HANOVER ST & SOUTH BALTIMORE PARK & RIDE fs sb ,,39.241446,-76.608205,,,,,,0
2737,2737,PATAPSCO STATION,,39.241763,-76.630237,,,,,,0
2740,2740,PATAPSCO AVE & POTEE ST mb eb,,39.238708,-76.610349,,,,,,0
2741,2741,HANOVER ST & JEFFREY ST sb,,39.235630,-76.611092,,,,,,0
2743,2743,HANOVER ST & JACK ST sb,,39.234679,-76.611563,,,,,,0
2744,2744,RITCHIE HWY & 2ND AVE sb,,39.231950,-76.612357,,,,,,0
2745,2745,RITCHIE HWY & 5TH AVE sb,,39.229355,-76.613326,,,,,,0
2746,2746,RITCHIE HWY & 7TH AVE sb,,39.227608,-76.613449,,,,,,0
2747,2747,RITCHIE HWY & 11TH AVE sb,,39.224251,-76.613756,,,,,,0
2748,2748,RITCHIE HWY & 15TH AVE sb,,39.220653,-76.614098,,,,,,0
2749,2749,RITCHIE HWY & CHURCH ST sb,,39.217874,-76.614351,,,,,,0
2750,2750,RITCHIE HWY & HAMMONDS LN sb,,39.216212,-76.614562,,,,,,0
2751,2751,RITCHIE HWY & CRESSWELL RD sb,,39.212003,-76.615046,,,,,,0
2752,2752,RITCHIE HWY & ARUNDEL CORPORATION RD opp fs sb,,39.204257,-76.614218,,,,,,0
2756,2756,RITCHIE HWY & MVA opp sb,,39.196856,-76.613488,,,,,,0
2767,2767,RITCHIE HWY & ORDNANCE RD fs sb,,39.193366,-76.613671,,,,,,0
2768,2768,RITCHIE HWY & CHESAPEAKE SHOPPING CENTER fs sb,,39.191211,-76.613759,,,,,,0
2770,2770,RITCHIE HWY & WELLHAM AVE sb,,39.188335,-76.613849,,,,,,0
2771,2771,CRAIN HWY & FURNACE BRANCH RD sb,,39.185443,-76.614060,,,,,,0
2772,2772,CRAIN HWY & CRAIN CT sb,,39.184024,-76.614291,,,,,,0
2773,2773,CRAIN HWY & 11TH AVE sb,,39.179688,-76.616334,,,,,,0
2774,2774,CRAIN HWY & JACKSON AVE sb ,,39.178905,-76.616762,,,,,,0
2775,2775,CRAIN HWY & 8TH AVE sb ,,39.176254,-76.618107,,,,,,0
2776,2776,8TH AVE & MAY WAGNER LN sb,,39.175862,-76.625790,,,,,,0
2777,2777,8TH AVE & BALTIMORE ANNAPOLIS BLVD sb,,39.170874,-76.630679,,,,,,0
2778,2778,CROMWELL STATION LOOP,,39.171949,-76.633198,,,,,,0
2779,2779,BALTIMORE ANNAPOLIS BLVD & MAPLE LN eb,,39.167557,-76.627573,,,,,,0
2780,2780,BALTIMORE ANNAPOLIS BLVD & OAK LN eb,,39.166036,-76.626310,,,,,,0
2782,2782,CRAIN HWY & CENTRAL AVE sb ,,39.164087,-76.625519,,,,,,0
2783,2783,CRAIN HWY & 3RD AVE sb ,,39.160972,-76.627311,,,,,,0
2784,2784,CRAIN HWY & CRAIN CT sb,,39.151298,-76.631974,,,,,,0
2785,2785,CRAIN HWY & 1400 BLK CRAIN H ,,39.148697,-76.632006,,,,,,0
2786,2786,CRAIN HWY & OAK MANOR DR ,,39.145426,-76.631576,,,,,,0
2787,2787,CRAIN HWY & CRAIN TOWERS BLD sb,,39.143929,-76.631869,,,,,,0
2788,2788,HOSPITAL DR & BW MEDICAL ENT eb,,39.138800,-76.622417,,,,,,0
2789,2789,HOSPITAL DR & CRAIN HWY fs eb ,,39.141638,-76.630785,,,,,,0
2790,2790,HOSPITAL DR & MT RIDGE DR eb,,39.141369,-76.628858,,,,,,0
2791,2791,HOSPITAL DR & ELVATON RD eb,,39.140127,-76.626326,,,,,,0
2793,2793,301 HOSPITAL DR eb ,,39.138438,-76.621225,,,,,,0
2794,2794,7823 OAKWOOD ROAD nb,,39.142249,-76.618363,,,,,,0
2795,2795,OAKWOOD RD & MAYFLOWER CIR nb,,39.143623,-76.618492,,,,,,0
2796,2796,OAKWOOD RD & MARY LN nb,,39.148588,-76.619398,,,,,,0
2797,2797,795 AQUAHART RD eb,,39.151286,-76.619487,,,,,,0
2799,2799,RITCHIE HWY & HARUNDALE PLAZA sb,,39.151845,-76.613242,,,,,,0
2800,2800,AQUAHART RD & RITCHIE HWY fs wb,,39.153531,-76.615474,,,,,,0
2801,2801,RITCHIE HWY & NORFOLK RD sb,,39.146677,-76.608552,,,,,,0
2802,2802,RITCHIE HWY & MARLEY STATION MALL sb,,39.140857,-76.603335,,,,,,0
2803,2803,MARLEY STATION &B&A sb,,39.147606,-76.593782,,,,,,0
2805,2805,RITCHIE HWY & KELLINGTON DR sb,,39.129876,-76.593419,,,,,,0
2806,2806,RITCHIE HWY & JUMPERS HOLE RD mid sb,,39.126301,-76.590164,,,,,,0
2807,2807,JUMPERS HOLE LOOP & WOODHOLME eb,,39.128922,-76.587998,,,,,,0
2808,2808,RITCHIE HWY & WATERFORD RD sb ,,39.118491,-76.583098,,,,,,0
2810,2810,RITCHIE HWY & HAMBURG ST sb,,39.106790,-76.572523,,,,,,0
2812,2812,RITCHIE HWY & WHITES RD sb ,,39.086747,-76.554477,,,,,,0
2813,2813,BALTIMORE ANNAPOLIS BLVD & MARBURY RD sb,,39.078745,-76.548400,,,,,,0
2814,2814,BALTIMORE ANNAPOLIS BLVD & RIGGS AVE sb ,,39.071856,-76.546509,,,,,,0
2815,2815,BALTIMORE ANNAPOLIS BLVD & RITCHIE CT sb,,39.060966,-76.535230,,,,,,0
2816,2816,BALTIMORE ANNAPOLIS BLVD & HOYLE LN sb,,39.058425,-76.531571,,,,,,0
2817,2817,JONES STATION RD & SEVERNA PARK PARK & RIDE eb,,39.057118,-76.528422,,,,,,0
2821,2821,COLLEGE PKWY & PENINSULA FARM RD wb,,39.054306,-76.517354,,,,,,0
2822,2822,RING RD & WEST CAMPUS DR sb ,,39.048169,-76.513608,,,,,,0
2824,2824,RING RD & AACC eb ,,39.050816,-76.510861,,,,,,0
2825,2825,COLLEGE PKY & ANNE ARUNDEL COMMUNITY COLLEGE RD eb ,,39.054195,-76.513172,,,,,,0
2826,2826,1244 RITCHIE HWY sb,,39.046328,-76.518255,,,,,,0
2827,2827,RITCHIE HWY & JOYCE LA sb,,39.036046,-76.509876,,,,,,0
2828,2828,RITCHIE HWY & ARNOLD RD sb ,,39.028376,-76.503670,,,,,,0
2830,2830,ROWE BLVD & COLLEGE CRK ,,38.984524,-76.499065,,,,,,0
2832,2832,WEST ST & CHURCH CIR,,38.978294,-76.493539,,,,,,0
2833,2833,COLLEGE AVE & BLADEN ST eb,,38.979920,-76.491539,,,,,,0
2834,2834,SAINT JOHNS ST & COLLEGE AVE fs nb,,38.980391,-76.491511,,,,,,0
2835,2835,CALVERT ST & BLADEN ST fs wb ,,38.980789,-76.494455,,,,,,0
2836,2836,ROWE BLVD & COLLEGE AVE nb ,,38.984582,-76.498706,,,,,,0
2840,2840,RITCHIE HWY & ARNOLD RD fs nb,,39.029492,-76.504014,,,,,,0
2842,2842,RITCHIE HWY & JOYCE LN nb,,39.037147,-76.510272,,,,,,0
2843,2843,1257 RITCHIE HWY nb,,39.046375,-76.517798,,,,,,0
2848,2848,JONES STATION RD & SEVERNA PARK PARK & RIDE mb nb,,39.057190,-76.528632,,,,,,0
2849,2849,BALTIMORE ANNAPOLIS BLVD & HOYLE LN opp nb,,39.058424,-76.531350,,,,,,0
2850,2850,BALTIMORE ANNAPOLIS BLVD & SMITH RD nb ,,39.062380,-76.537021,,,,,,0
2851,2851,BALTIMORE ANNAPOLIS BLVD & BALDY AVE nb,,39.064349,-76.538847,,,,,,0
2852,2852,BALTIMORE ANNAPOLIS BLVD & BRANDYWINE AVE,,39.068851,-76.544049,,,,,,0
2853,2853,BALTIMORE ANNAPOLIS BLVD & CYPRESS CREEK RD nb,,39.069941,-76.544939,,,,,,0
2854,2854,BALTIMORE ANNAPOLIS BLVD & McKINSEY RD nb,,39.072060,-76.546458,,,,,,0
2857,2857,RITCHIE HWY & ROBINSON RD,,39.081597,-76.549294,,,,,,0
2858,2858,RITCHIE HWY & BALTIMORE ANNAPOLIS BLVD,,39.086704,-76.553849,,,,,,0
2859,2859,RITCHIE HWY & MAGOTHY BRIDGE RD nb,,39.099078,-76.565037,,,,,,0
2860,2860,RITCHIE HWY & HAMBURG ST nb ,,39.106717,-76.571877,,,,,,0
2862,2862,RITCHIE HWY & ELVATON DR nb,,39.118588,-76.582611,,,,,,0
2863,2863,RITCHIE HWY & JUMPERS HOLE RD fs nb,,39.126966,-76.590193,,,,,,0
2864,2864,BALT ANNA & SUN VALLEY SHOP nb,,39.135561,-76.585276,,,,,,0
2865,2865,RITCHIE HWY & AMERICANA CIR nb,,39.138223,-76.600369,,,,,,0
2867,2867,RITCHIE HWY & MARLEY NECK RD ns nb,,39.141236,-76.603111,,,,,,0
2869,2869,RITCHIE HWY & NORMAN RD nb ,,39.146593,-76.607925,,,,,,0
2873,2873,OAKWOOD RD & MARY LN sb,,39.148506,-76.619584,,,,,,0
2874,2874,OAKWOOD RD & MAYFLOWER CIR sb,,39.143962,-76.618769,,,,,,0
2875,2875,OAKWOOD RD & OAK MANOR DR sb ,,39.141496,-76.618534,,,,,,0
2876,2876,200 HOSPITAL DR wb,,39.138364,-76.620353,,,,,,0
2878,2878,HOSPITAL DR & ELVATON RD opp wb,,39.140413,-76.626566,,,,,,0
2879,2879,HOSPITAL DR & MT RIDGE DR wb ,,39.141496,-76.628701,,,,,,0
2880,2880,HOSPITAL DR & BW MED CTR opp wb,,39.138821,-76.621948,,,,,,0
2882,2882,CRAIN HWY & OAK MANOR DR nb ,,39.146073,-76.631126,,,,,,0
2883,2883,CRAIN HWY & MADISON PARK DR nb ,,39.148206,-76.631454,,,,,,0
2884,2884,CRAIN HWY & CRAIN CT nb,,39.151495,-76.631698,,,,,,0
2885,2885,CRAIN HWY & AQUAHART RD nb ,,39.152547,-76.631377,,,,,,0
2886,2886,CRAIN HWY & MAIN AVE nb ,,39.155456,-76.630211,,,,,,0
2887,2887,CRAIN HWY & WILSON BLVD nb ,,39.156869,-76.629500,,,,,,0
2888,2888,CRAIN HWY & 4TH AVE nb ,,39.159707,-76.627845,,,,,,0
2889,2889,CRAIN HWY & 2ND AVE nb ,,39.161760,-76.626690,,,,,,0
2890,2890,CRAIN HWY & POST 40 ROAD nb ,,39.163669,-76.625526,,,,,,0
2891,2891,BALTIMORE ANNAPOLIS BLVD & CRAIN HWY fs wb,,39.165324,-76.625361,,,,,,0
2892,2892,BALTIMORE ANNAPOLIS BLVD & OAK LN wb,,39.166528,-76.626460,,,,,,0
2893,2893,BALTIMORE ANNAPOLIS BLVD & MAPLE LN wb,,39.167458,-76.627297,,,,,,0
2895,2895,8TH AVE & WAGNER LN nb ,,39.175693,-76.625785,,,,,,0
2896,2896,CRAIN HWY & 11TH AVE nb,,39.179800,-76.616087,,,,,,0
2897,2897,CRAIN HWY & FURNANCE BRANCH RD nb,,39.181513,-76.615113,,,,,,0
2899,2899,CRAIN HWY & CRAIN CT fs nb ,,39.184157,-76.614159,,,,,,0
2901,2901,RITCHIE HWY & HOLSUM WAY ,,39.188841,-76.613349,,,,,,0
2902,2902,RITCHIE HWY & GLEN BURNIE MALL nb,,39.190901,-76.613346,,,,,,0
2905,2905,RITCHIE HWY & ORDNANCE RD fs nb,,39.194308,-76.613249,,,,,,0
2906,2906,RITCHIE HWY & MVA nb,,39.197357,-76.613099,,,,,,0
2907,2907,RITCHIE HWY & WARFIELD RD nb,,39.202558,-76.613654,,,,,,0
2909,2909,RITCHIE HWY & ARUNDEL CORPORATION RD nb,,39.204497,-76.613915,,,,,,0
2910,2910,RITCHIE HWY & CEDAR HILL RD nb ,,39.210799,-76.614765,,,,,,0
2911,2911,RITCHIE HWY & WALTON AVE nb,,39.215397,-76.614356,,,,,,0
2912,2912,RITCHIE HWY & CHURCH ST nb,,39.217834,-76.614101,,,,,,0
2913,2913,RITCHIE HWY & 14TH AVE nb,,39.220852,-76.613770,,,,,,0
2914,2914,RITCHIE HWY & 11TH AVE nb,,39.223764,-76.613526,,,,,,0
2915,2915,RITCHIE HWY & TOWNSEND AVE nb ,,39.225654,-76.613339,,,,,,0
2916,2916,RITCHIE HWY & ORCHARD AVE nb ,,39.228827,-76.613072,,,,,,0
2917,2917,RITCHIE HWY & EDISON AVE nb,,39.232292,-76.612001,,,,,,0
2918,2918,HANOVER ST & JACK ST fs nb ,,39.234478,-76.611464,,,,,,0
2919,2919,PATAPSCO AVE & POTEE ST mid wb,,39.238731,-76.609809,,,,,,0
2920,2920,PATAPSCO AVE & DUNLAP TIRE CO wb ,,39.241805,-76.626714,,,,,,0
2922,2922,HANOVER ST & REEDBIRD AVE fs nb ,,39.250169,-76.613847,,,,,,0
2923,2923,HANOVER ST & HARBOR HOSPITAL mid nb ,,39.251369,-76.614880,,,,,,0
