shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
4440289,44.801878,-93.231712,70011
4440289,44.801878,-93.231712,80001
4440289,44.799881,-93.233611,80002
4440289,44.798821,-93.234765,80003
4440289,44.797523,-93.236332,80004
4440289,44.797043,-93.236864,80005
4440289,44.796124,-93.237856,80006
4440289,44.795351,-93.238503,80007
4440289,44.793895,-93.239705,80008
4440289,44.793798,-93.239784,80009
4440289,44.793798,-93.239784,90001
4440289,44.792601,-93.240763,90002
4440289,44.791877,-93.241330,90003
4440289,44.791282,-93.241876,90004
4440289,44.790515,-93.242697,90005
4440289,44.790358,-93.242876,90006
4440289,44.790082,-93.243238,90007
4440289,44.789912,-93.243475,90008
4440289,44.789912,-93.243475,100001
4440289,44.789719,-93.243744,100002
4440289,44.789390,-93.244275,100003
4440289,44.789050,-93.244846,100004
4440289,44.788802,-93.245297,100005
4440289,44.787471,-93.248087,100006
4440289,44.787254,-93.248091,100007
4440289,44.786636,-93.248102,100008
4440289,44.786636,-93.248102,110001
4440289,44.785787,-93.248119,110002
4440289,44.784817,-93.248137,110003
4440289,44.784817,-93.248137,120001
4440289,44.784729,-93.248139,120002
4440289,44.784218,-93.248145,120003
4440289,44.783085,-93.248160,120004
4440289,44.783085,-93.248391,120005
4440289,44.783085,-93.248391,130001
4440289,44.783085,-93.251199,130002
4440289,44.783085,-93.251619,130003
4440289,44.783074,-93.253845,130004
4440289,44.783039,-93.254747,130005
4440289,44.783000,-93.255040,130006
4440289,44.782963,-93.255240,130007
4440289,44.782923,-93.255370,130008
4440289,44.782870,-93.255482,130009
4440289,44.782799,-93.255579,130010
4440289,44.782736,-93.255641,130011
4440289,44.782714,-93.255662,130012
4440289,44.782594,-93.255718,130013
4440289,44.782440,-93.255752,130014
4440289,44.781999,-93.255757,130015
4440289,44.781807,-93.255760,130016
4440289,44.781725,-93.255786,130017
4440289,44.781725,-93.255786,140001
4440289,44.781640,-93.255812,140002
4440289,44.781506,-93.255914,140003
4440289,44.781392,-93.256066,140004
4440289,44.781315,-93.256255,140005
4440289,44.781277,-93.256468,140006
4440289,44.781274,-93.258072,140007
4440289,44.781274,-93.258072,150001
4440289,44.781273,-93.258294,150002
4440289,44.781268,-93.259575,150003
4440289,44.781261,-93.260406,150004
4440289,44.781238,-93.261018,150005
4440289,44.781247,-93.263435,150006
4440289,44.781231,-93.263640,150007
4440289,44.781182,-93.263864,150008
4440289,44.781098,-93.264069,150009
4440289,44.780896,-93.264394,150010
4440289,44.780560,-93.264931,150011
4440289,44.780427,-93.265206,150012
4440289,44.780288,-93.265617,150013
4440289,44.780054,-93.266461,150014
4440289,44.780054,-93.266461,160001
4440289,44.780006,-93.266633,160002
4440289,44.779122,-93.269746,160003
4440289,44.779095,-93.269837,160004
4440289,44.778992,-93.270119,160005
4440289,44.778874,-93.270348,160006
4440289,44.778733,-93.270554,160007
4440289,44.778573,-93.270729,160008
4440289,44.778137,-93.271110,160009
4440289,44.777900,-93.271326,160010
4440289,44.777900,-93.271326,170001
4440289,44.777440,-93.271744,170002
4440289,44.777247,-93.272101,170003
4440289,44.777105,-93.272338,170004
4440289,44.777039,-93.272441,170005
4440289,44.776988,-93.272511,170006
4440289,44.776905,-93.272605,170007
4440289,44.776323,-93.273200,170008
4440289,44.775936,-93.273589,170009
4440289,44.775739,-93.273809,170010
4440289,44.775678,-93.273882,170011
4440289,44.775629,-93.273949,170012
4440289,44.775561,-93.274055,170013
4440289,44.775504,-93.274159,170014
4440289,44.775443,-93.274282,170015
4440289,44.775393,-93.274401,170016
4440289,44.775351,-93.274524,170017
4440289,44.775314,-93.274647,170018
4440289,44.775279,-93.274787,170019
4440289,44.775256,-93.274906,170020
4440289,44.775239,-93.275034,170021
4440289,44.775227,-93.275194,170022
4440289,44.775222,-93.275339,170023
4440289,44.775220,-93.276078,170024
4440289,44.775225,-93.277643,170025
4440289,44.775361,-93.277643,170026
4440289,44.775361,-93.277643,180001
4440289,44.775871,-93.277640,180002
4440289,44.776142,-93.277654,180003
4440289,44.776363,-93.277688,180004
4440289,44.776606,-93.277741,180005
4440289,44.776811,-93.277796,180006
4440289,44.777010,-93.277858,180007
4440289,44.777202,-93.277937,180008
4440289,44.777686,-93.278116,180009
4440289,44.777794,-93.277949,180010
4440289,44.777806,-93.277902,180011
4440289,44.777819,-93.277828,180012
4440289,44.777819,-93.277785,180013
4440289,44.777796,-93.277714,180014
4440289,44.777745,-93.277621,180015
4440289,44.777712,-93.277532,180016
4440289,44.777697,-93.277450,180017
4440289,44.777700,-93.277340,180018
4440289,44.777710,-93.277297,180019
4440289,44.777975,-93.276849,180020
4440289,44.778132,-93.276591,180021
4440289,44.778179,-93.276509,180022
4440289,44.778259,-93.276453,180023
4440289,44.778320,-93.276384,180024
4440289,44.778367,-93.276254,180025
4440289,44.778675,-93.275633,180026
4440289,44.778854,-93.275337,180027
4440289,44.778904,-93.275303,180028
4440289,44.778944,-93.275299,180029
4440289,44.778987,-93.275299,180030
4440289,44.779018,-93.275338,180031
4440289,44.779036,-93.275386,180032
4440289,44.779048,-93.275433,180033
4440289,44.779045,-93.275485,180034
4440289,44.779009,-93.275581,180035
4440289,44.778967,-93.275668,180036
4440289,44.778967,-93.275668,190001
4440289,44.778933,-93.275740,190002
4440289,44.778784,-93.275990,190003
4440289,44.778622,-93.276305,190004
4440289,44.778514,-93.276479,190005
4440289,44.778469,-93.276531,190006
4440289,44.778438,-93.276547,190007
4440289,44.778379,-93.276533,190008
4440289,44.778333,-93.276511,190009
4440289,44.778278,-93.276508,190010
4440289,44.778199,-93.276544,190011
4440289,44.778051,-93.276801,190012
4440289,44.777882,-93.277074,190013
4440289,44.777746,-93.277306,190014
4440289,44.777728,-93.277380,190015
4440289,44.777733,-93.277442,190016
4440289,44.777740,-93.277514,190017
4440289,44.777764,-93.277592,190018
4440289,44.777838,-93.277724,190019
4440289,44.777889,-93.277798,190020
4440289,44.777966,-93.277839,190021
4440289,44.778018,-93.277867,190022
4440289,44.778076,-93.277880,190023
4440289,44.778155,-93.277877,190024
4440289,44.778392,-93.277834,190025
4440289,44.778440,-93.277847,190026
4440289,44.778493,-93.277894,190027
4440289,44.778513,-93.277958,190028
4440289,44.778510,-93.278057,190029
4440289,44.778423,-93.278423,190030
4440289,44.778389,-93.278592,190031
4440289,44.777134,-93.278083,190032
4440289,44.776949,-93.278015,190033
4440289,44.776583,-93.277907,190034
4440289,44.776395,-93.277866,190035
4440289,44.776227,-93.277835,190036
4440289,44.776108,-93.277824,190037
4440289,44.775918,-93.277813,190038
4440289,44.775296,-93.277814,190039
4440289,44.775296,-93.277814,200001
4440289,44.775206,-93.277814,200002
4440289,44.775113,-93.277813,200003
4440289,44.773617,-93.277822,200004
4440289,44.772530,-93.277821,200005
4440289,44.772530,-93.277821,210001
4440289,44.772119,-93.277820,210002
4440289,44.772118,-93.278549,210003
4440289,44.772108,-93.278833,210004
4440289,44.772090,-93.279079,210005
4440289,44.772059,-93.279328,210006
4440289,44.772027,-93.279543,210007
4440289,44.771982,-93.279768,210008
4440289,44.771922,-93.280004,210009
4440289,44.771854,-93.280239,210010
4440289,44.771786,-93.280433,210011
4440289,44.771707,-93.280623,210012
4440289,44.771613,-93.280824,210013
4440289,44.771433,-93.281180,210014
4440289,44.770642,-93.282738,210015
4440289,44.770642,-93.282738,220001
4440289,44.770586,-93.282849,220002
4440289,44.770197,-93.283653,220003
4440289,44.770127,-93.283819,220004
4440289,44.770060,-93.284002,220005
4440289,44.770005,-93.284185,220006
4440289,44.769955,-93.284414,220007
4440289,44.769919,-93.284629,220008
4440289,44.769889,-93.284857,220009
4440289,44.769871,-93.285051,220010
4440289,44.769861,-93.285256,220011
4440289,44.769860,-93.285392,220012
4440289,44.769860,-93.285392,230001
4440289,44.769860,-93.285529,230002
4440289,44.769859,-93.286989,230003
4440289,44.769952,-93.290160,230004
4440289,44.769980,-93.291179,230005
4440289,44.769980,-93.291179,240001
4440289,44.769984,-93.291323,240002
4440289,44.769980,-93.291503,240003
4440289,44.769949,-93.291724,240004
4440289,44.769917,-93.291887,240005
4440289,44.769872,-93.292029,240006
4440289,44.769812,-93.292178,240007
4440289,44.769738,-93.292344,240008
4440289,44.769631,-93.292524,240009
4440289,44.769537,-93.292658,240010
4440289,44.769123,-93.293234,240011
4440289,44.767906,-93.294924,240012
4440289,44.767906,-93.294924,250001
4440289,44.767838,-93.295018,250002
4440289,44.767213,-93.295829,250003
4440289,44.767064,-93.295998,250004
4440289,44.766933,-93.296146,250005
4440289,44.766745,-93.296346,250006
4440289,44.766444,-93.296657,250007
4440289,44.765744,-93.297367,250008
4440289,44.764855,-93.298291,250009
4440289,44.764855,-93.298291,260001
4440289,44.764782,-93.298368,260002
4440289,44.763814,-93.299339,260003
4440289,44.762433,-93.300754,260004
4440289,44.762433,-93.300754,270001
4440289,44.762354,-93.300834,270002
4440289,44.761808,-93.301367,270003
4440289,44.761573,-93.301591,270004
4440289,44.761367,-93.301767,270005
4440289,44.761236,-93.301874,270006
4440289,44.761095,-93.301981,270007
4440289,44.760813,-93.302194,270008
4440289,44.760479,-93.302445,270009
4440289,44.760281,-93.302604,270010
4440289,44.760172,-93.302714,270011
4440289,44.760090,-93.302800,270012
4440289,44.759946,-93.303008,270013
4440289,44.759813,-93.303182,270014
4440289,44.759656,-93.303162,270015
4440289,44.759383,-93.303147,270016
4440289,44.759383,-93.303147,280001
4440289,44.759280,-93.303141,280002
4440289,44.758987,-93.303143,280003
4440289,44.757373,-93.303139,280004
4440289,44.757099,-93.303139,280005
4440289,44.757099,-93.303139,290001
4440289,44.753369,-93.303148,290002
4440289,44.753369,-93.303148,300001
4440289,44.753281,-93.303148,300002
4440289,44.752571,-93.303160,300003
4440289,44.752059,-93.303183,300004
4440289,44.750955,-93.303203,300005
4440289,44.750546,-93.303208,300006
4440289,44.749648,-93.303212,300007
4440289,44.748256,-93.303222,300008
4440289,44.748225,-93.303036,300009
4440289,44.748248,-93.302887,300010
4440289,44.748248,-93.302887,310001
4440289,44.748303,-93.302532,310002
4440289,44.748375,-93.302138,310003
4440289,44.748590,-93.301231,310004
4440289,44.748682,-93.300811,310005
4440289,44.748734,-93.300537,310006
4440289,44.748795,-93.300130,310007
4440289,44.748977,-93.298827,310008
4440289,44.748999,-93.298658,310009
4440289,44.748999,-93.298658,320001
4440289,44.749019,-93.298498,320002
4440289,44.749032,-93.298291,320003
4440289,44.749040,-93.297996,320004
4440289,44.749053,-93.297783,320005
4440289,44.749085,-93.297564,320006
4440289,44.749142,-93.297306,320007
4440289,44.749209,-93.297097,320008
4440289,44.749314,-93.296840,320009
4440289,44.749412,-93.296641,320010
4440289,44.749501,-93.296497,320011
4440289,44.749563,-93.296429,320012
4440289,44.749629,-93.296343,320013
4440289,44.749629,-93.296343,330001
4440289,44.749658,-93.296306,330002
4440289,44.749793,-93.296173,330003
4440289,44.749896,-93.296091,330004
4440289,44.750016,-93.296008,330005
4440289,44.750647,-93.295593,330006
4440289,44.750945,-93.295385,330007
4440289,44.751070,-93.295282,330008
4440289,44.751181,-93.295156,330009
4440289,44.751299,-93.295002,330010
4440289,44.751397,-93.294831,330011
4440289,44.751478,-93.294680,330012
4440289,44.751584,-93.294402,330013
4440289,44.751665,-93.294080,330014
4440289,44.751722,-93.293771,330015
4440289,44.751836,-93.293091,330016
4440289,44.751872,-93.292917,330017
4440289,44.752102,-93.291577,330018
4440289,44.752137,-93.291354,330019
4440289,44.752169,-93.291049,330020
4440289,44.752180,-93.290818,330021
4440289,44.752184,-93.290633,330022
4440289,44.752177,-93.290437,330023
4440289,44.752165,-93.290238,330024
4440289,44.752138,-93.289887,330025
4440289,44.752078,-93.289337,330026
4440289,44.752052,-93.288966,330027
4440289,44.752038,-93.288592,330028
4440289,44.752033,-93.288245,330029
4440289,44.752032,-93.288024,330030
4440289,44.751934,-93.288025,330031
4440289,44.751934,-93.288025,340001
4440289,44.751073,-93.288041,340002
4440289,44.750836,-93.288036,340003
4440289,44.750522,-93.288028,340004
4440289,44.750093,-93.288019,340005
4440289,44.748024,-93.288019,340006
4440289,44.748024,-93.288019,350001
4440289,44.746591,-93.288020,350002
4440289,44.746612,-93.290329,350003
4440289,44.746626,-93.293590,350004
4440289,44.746628,-93.293783,350005
4440289,44.746436,-93.293795,350006
4440289,44.746268,-93.293817,350007
4440289,44.746131,-93.293845,350008
4440289,44.745966,-93.293902,350009
4440289,44.745705,-93.294011,350010
4440289,44.745474,-93.294103,350011
4440289,44.745176,-93.294201,350012
4440289,44.744901,-93.294255,350013
4440289,44.744628,-93.294270,350014
4440289,44.744438,-93.294255,350015
4440289,44.744226,-93.294227,350016
4440289,44.743993,-93.294178,350017
4440289,44.743755,-93.294086,350018
4440289,44.743622,-93.294028,350019
4440289,44.743622,-93.294028,360001
4440289,44.743492,-93.293970,360002
4440289,44.743326,-93.293877,360003
4440289,44.743104,-93.293725,360004
4440289,44.742889,-93.293541,360005
4440289,44.742658,-93.293311,360006
4440289,44.742389,-93.292960,360007
4440289,44.742222,-93.292730,360008
4440289,44.742081,-93.292492,360009
4440289,44.741922,-93.292163,360010
4440289,44.741783,-93.291838,360011
4440289,44.741685,-93.291535,360012
4440289,44.741583,-93.291159,360013
4440289,44.741540,-93.290969,360014
4440289,44.741486,-93.290673,360015
4440289,44.741452,-93.290393,360016
4440289,44.741427,-93.290152,360017
4440289,44.741417,-93.289798,360018
4440289,44.741413,-93.289542,360019
4440289,44.741413,-93.289542,370001
4440289,44.741410,-93.289315,370002
4440289,44.741399,-93.289022,370003
4440289,44.741383,-93.288845,370004
4440289,44.741352,-93.288652,370005
4440289,44.741298,-93.288418,370006
4440289,44.741236,-93.288215,370007
4440289,44.741143,-93.287983,370008
4440289,44.741056,-93.287815,370009
4440289,44.740951,-93.287667,370010
4440289,44.740819,-93.287509,370011
4440289,44.740682,-93.287367,370012
4440289,44.740510,-93.287244,370013
4440289,44.740363,-93.287158,370014
4440289,44.740409,-93.286953,370015
4440289,44.740452,-93.286667,370016
4440289,44.740453,-93.286316,370017
4440289,44.740430,-93.285982,370018
4440289,44.740401,-93.285706,370019
4440289,44.740402,-93.285514,370020
4440289,44.740456,-93.285347,370021
4440289,44.740563,-93.285222,370022
4440289,44.740748,-93.285123,370023
4440289,44.741231,-93.284933,370024
4440289,44.741302,-93.285109,370025
4440289,44.741397,-93.285268,370026
4440289,44.741539,-93.285411,370027
4440289,44.741682,-93.285487,370028
4440289,44.741838,-93.285170,370029
4440289,44.741999,-93.284911,370030
4440289,44.742190,-93.284712,370031
4440289,44.742449,-93.284527,370032
4440289,44.742751,-93.284372,370033
4440289,44.743305,-93.284207,370034
4440289,44.743883,-93.284135,370035
4440289,44.744193,-93.284179,370036
4440289,44.744413,-93.284263,370037
4440289,44.744675,-93.284440,370038
4440289,44.744924,-93.284659,370039
4440289,44.745203,-93.284961,370040
4440289,44.745362,-93.285220,370041
4440289,44.744684,-93.286168,370042
4440289,44.743188,-93.286035,370043
4440289,44.743048,-93.285849,370044
4440300,44.747314,-93.330386,10001
4440300,44.747314,-93.330513,10002
4440300,44.747349,-93.330499,10003
4440300,44.747402,-93.330486,10004
4440300,44.747456,-93.330480,10005
4440300,44.747510,-93.330482,10006
4440300,44.747563,-93.330491,10007
4440300,44.747634,-93.330511,10008
4440300,44.747685,-93.330535,10009
4440300,44.747716,-93.330560,10010
4440300,44.747729,-93.330578,10011
4440300,44.747774,-93.330640,10012
4440300,44.747803,-93.330752,10013
4440300,44.747808,-93.330802,10014
4440300,44.747808,-93.330878,10015
4440300,44.747802,-93.331029,10016
4440300,44.747808,-93.331130,10017
4440300,44.748135,-93.333469,10018
4440300,44.746565,-93.333413,10019
4440300,44.746435,-93.333418,10020
4440300,44.746412,-93.330682,10021
4440300,44.746373,-93.328711,10022
4440300,44.746345,-93.327678,10023
4440300,44.746345,-93.327678,20001
4440300,44.746337,-93.327363,20002
4440300,44.746270,-93.323523,20003
4440300,44.746270,-93.323523,30001
4440300,44.746268,-93.323402,30002
4440300,44.746200,-93.317185,30003
4440300,44.746266,-93.313333,30004
4440300,44.746266,-93.313333,40001
4440300,44.746268,-93.313219,40002
4440300,44.746291,-93.312364,40003
4440300,44.746339,-93.310981,40004
4440300,44.746345,-93.308292,40005
4440300,44.746385,-93.305697,40006
4440300,44.746393,-93.305048,40007
4440300,44.746393,-93.305048,50001
4440300,44.746417,-93.303231,50002
4440300,44.745090,-93.303245,50003
4440300,44.744550,-93.303242,50004
4440300,44.744304,-93.303238,50005
4440300,44.744136,-93.303228,50006
4440300,44.743953,-93.303213,50007
4440300,44.743734,-93.303189,50008
4440300,44.743457,-93.303147,50009
4440300,44.743277,-93.303109,50010
4440300,44.743104,-93.303069,50011
4440300,44.742803,-93.302978,50012
4440300,44.742802,-93.302786,50013
4440300,44.742799,-93.302277,50014
4440300,44.742799,-93.302277,60001
4440300,44.742798,-93.302165,60002
4440300,44.742798,-93.301353,60003
4440300,44.742805,-93.298208,60004
4440300,44.742805,-93.298208,70001
4440300,44.742806,-93.298081,70002
4440300,44.742821,-93.297631,70003
4440300,44.742882,-93.297126,70004
4440300,44.743199,-93.295782,70005
4440300,44.743386,-93.294456,70006
4440300,44.743470,-93.294070,70007
4440300,44.743470,-93.294070,80001
4440300,44.743492,-93.293970,80002
4440300,44.743543,-93.293767,80003
4440300,44.743782,-93.293877,80004
4440300,44.743949,-93.293944,80005
4440300,44.744072,-93.293982,80006
4440300,44.744225,-93.294015,80007
4440300,44.744356,-93.294037,80008
4440300,44.744575,-93.294048,80009
4440300,44.744707,-93.294057,80010
4440300,44.744886,-93.294041,80011
4440300,44.745076,-93.294013,80012
4440300,44.745188,-93.293994,80013
4440300,44.745305,-93.293957,80014
4440300,44.745426,-93.293908,80015
4440300,44.745630,-93.293813,80016
4440300,44.745776,-93.293752,80017
4440300,44.745917,-93.293691,80018
4440300,44.746038,-93.293658,80019
4440300,44.746178,-93.293626,80020
4440300,44.746434,-93.293589,80021
4440300,44.746626,-93.293590,80022
4440300,44.746740,-93.293586,80023
4440300,44.746740,-93.293586,90001
4440300,44.746829,-93.293583,90002
4440300,44.746991,-93.293555,90003
4440300,44.747186,-93.293487,90004
4440300,44.747341,-93.293402,90005
4440300,44.747489,-93.293295,90006
4440300,44.747627,-93.293192,90007
4440300,44.747810,-93.293067,90008
4440300,44.747948,-93.292990,90009
4440300,44.748092,-93.292948,90010
4440300,44.748232,-93.292923,90011
4440300,44.748357,-93.292904,90012
4440300,44.748510,-93.292898,90013
4440300,44.750289,-93.292916,90014
4440300,44.750437,-93.292926,90015
4440300,44.750665,-93.292934,90016
4440300,44.751218,-93.292922,90017
4440300,44.751517,-93.292910,90018
4440300,44.751872,-93.292917,90019
4440300,44.751983,-93.293002,90020
4440300,44.751833,-93.293895,90021
4440300,44.751768,-93.294207,90022
4440300,44.751689,-93.294488,90023
4440300,44.751570,-93.294797,90024
4440300,44.751435,-93.295044,90025
4440300,44.751309,-93.295235,90026
4440300,44.751162,-93.295400,90027
4440300,44.750983,-93.295557,90028
4440300,44.750793,-93.295691,90029
4440300,44.750793,-93.295691,100001
4440300,44.750708,-93.295751,100002
4440300,44.749985,-93.296228,100003
4440300,44.749803,-93.296382,100004
4440300,44.749648,-93.296553,100005
4440300,44.749483,-93.296820,100006
4440300,44.749387,-93.297015,100007
4440300,44.749310,-93.297231,100008
4440300,44.749241,-93.297468,100009
4440300,44.749194,-93.297709,100010
4440300,44.749169,-93.297956,100011
4440300,44.749163,-93.298199,100012
4440300,44.749144,-93.298491,100013
4440300,44.749117,-93.298726,100014
4440300,44.749117,-93.298726,110001
4440300,44.749102,-93.298866,110002
4440300,44.748909,-93.300237,110003
4440300,44.748868,-93.300502,110004
4440300,44.748799,-93.300883,110005
4440300,44.748719,-93.301270,110006
4440300,44.748545,-93.301993,110007
4440300,44.748475,-93.302323,110008
4440300,44.748421,-93.302633,110009
4440300,44.748382,-93.302903,110010
4440300,44.748382,-93.302903,120001
4440300,44.748363,-93.303034,120002
4440300,44.749653,-93.303034,120003
4440300,44.750547,-93.303032,120004
4440300,44.751391,-93.303022,120005
4440300,44.752332,-93.302991,120006
4440300,44.752672,-93.302978,120007
4440300,44.753186,-93.302971,120008
4440300,44.753186,-93.302971,130001
4440300,44.753277,-93.302970,130002
4440300,44.755092,-93.302969,130003
4440300,44.757377,-93.302963,130004
4440300,44.757373,-93.303139,130005
4440300,44.757366,-93.303292,130006
4440300,44.757329,-93.303496,130007
4440300,44.756962,-93.304617,130008
4440300,44.756928,-93.304787,130009
4440300,44.756947,-93.305075,130010
4440300,44.757041,-93.305400,130011
4440300,44.757041,-93.305400,140001
4440300,44.757075,-93.305518,140002
4440300,44.757335,-93.305394,140003
4440300,44.757604,-93.305300,140004
4440300,44.758056,-93.305178,140005
4440300,44.758283,-93.305102,140006
4440300,44.758466,-93.305019,140007
4440300,44.758628,-93.304917,140008
4440300,44.758764,-93.304801,140009
4440300,44.758890,-93.304680,140010
4440300,44.759021,-93.304509,140011
4440300,44.759141,-93.304308,140012
4440300,44.759267,-93.304045,140013
4440300,44.759656,-93.303162,140014
4440300,44.759756,-93.302988,140015
4440300,44.759903,-93.302797,140016
4440300,44.759903,-93.302797,150001
4440300,44.759929,-93.302763,150002
4440300,44.760063,-93.302609,150003
4440300,44.760183,-93.302487,150004
4440300,44.760351,-93.302351,150005
4440300,44.761043,-93.301836,150006
4440300,44.761388,-93.301542,150007
4440300,44.761654,-93.301302,150008
4440300,44.761991,-93.300969,150009
4440300,44.762208,-93.300751,150010
4440300,44.762208,-93.300751,160001
4440300,44.762279,-93.300679,160002
4440300,44.763745,-93.299198,160003
4440300,44.764626,-93.298292,160004
4440300,44.764626,-93.298292,170001
4440300,44.764697,-93.298220,170002
4440300,44.765669,-93.297234,170003
4440300,44.766368,-93.296516,170004
4440300,44.766848,-93.296018,170005
4440300,44.767108,-93.295724,170006
4440300,44.767321,-93.295462,170007
4440300,44.767685,-93.294968,170008
4440300,44.767685,-93.294968,180001
4440300,44.767749,-93.294881,180002
4440300,44.769035,-93.293111,180003
4440300,44.769518,-93.292446,180004
4440300,44.769634,-93.292242,180005
4440300,44.769724,-93.292047,180006
4440300,44.769799,-93.291813,180007
4440300,44.769840,-93.291623,180008
4440300,44.769859,-93.291454,180009
4440300,44.769864,-93.291327,180010
4440300,44.769858,-93.290370,180011
4440300,44.769858,-93.290370,190001
4440300,44.769857,-93.290243,190002
4440300,44.769855,-93.290092,190003
4440300,44.769775,-93.287075,190004
4440300,44.769770,-93.286924,190005
4440300,44.769709,-93.285662,190006
4440300,44.769709,-93.285662,200001
4440300,44.769703,-93.285547,200002
4440300,44.769707,-93.285114,200003
4440300,44.769728,-93.284834,200004
4440300,44.769770,-93.284524,200005
4440300,44.769835,-93.284218,200006
4440300,44.769918,-93.283937,200007
4440300,44.770013,-93.283674,200008
4440300,44.770127,-93.283412,200009
4440300,44.770240,-93.283171,200010
4440300,44.770343,-93.282956,200011
4440300,44.770343,-93.282956,210001
4440300,44.770394,-93.282851,210002
4440300,44.771161,-93.281331,210003
4440300,44.771538,-93.280576,210004
4440300,44.771698,-93.280184,210005
4440300,44.771750,-93.280024,210006
4440300,44.771750,-93.280024,220001
4440300,44.771783,-93.279921,220002
4440300,44.771869,-93.279536,220003
4440300,44.771929,-93.279111,220004
4440300,44.771966,-93.278769,220005
4440300,44.771981,-93.278437,220006
4440300,44.771980,-93.277825,220007
4440300,44.771981,-93.277651,220008
4440300,44.772123,-93.277651,220009
4440300,44.772301,-93.277651,220010
4440300,44.772301,-93.277651,230001
4440300,44.773617,-93.277646,230002
4440300,44.774356,-93.277649,230003
4440300,44.775092,-93.277646,230004
4440300,44.775225,-93.277643,230005
4440300,44.775361,-93.277643,230006
4440300,44.775361,-93.277643,240001
4440300,44.775871,-93.277640,240002
4440300,44.776142,-93.277654,240003
4440300,44.776363,-93.277688,240004
4440300,44.776606,-93.277741,240005
4440300,44.776811,-93.277796,240006
4440300,44.777010,-93.277858,240007
4440300,44.777202,-93.277937,240008
4440300,44.777686,-93.278116,240009
4440300,44.777794,-93.277949,240010
4440300,44.777806,-93.277902,240011
4440300,44.777819,-93.277828,240012
4440300,44.777819,-93.277785,240013
4440300,44.777796,-93.277714,240014
4440300,44.777745,-93.277621,240015
4440300,44.777712,-93.277532,240016
4440300,44.777697,-93.277450,240017
4440300,44.777700,-93.277340,240018
4440300,44.777710,-93.277297,240019
4440300,44.777975,-93.276849,240020
4440300,44.778132,-93.276591,240021
4440300,44.778179,-93.276509,240022
4440300,44.778259,-93.276453,240023
4440300,44.778320,-93.276384,240024
4440300,44.778367,-93.276254,240025
4440300,44.778675,-93.275633,240026
4440300,44.778854,-93.275337,240027
4440300,44.778904,-93.275303,240028
4440300,44.778944,-93.275299,240029
4440300,44.778987,-93.275299,240030
4440300,44.779018,-93.275338,240031
4440300,44.779036,-93.275386,240032
4440300,44.779048,-93.275433,240033
4440300,44.779045,-93.275485,240034
4440300,44.779009,-93.275581,240035
4440300,44.778967,-93.275668,240036
4440300,44.778967,-93.275668,250001
4440300,44.778933,-93.275740,250002
4440300,44.778784,-93.275990,250003
4440300,44.778622,-93.276305,250004
4440300,44.778514,-93.276479,250005
4440300,44.778469,-93.276531,250006
4440300,44.778438,-93.276547,250007
4440300,44.778379,-93.276533,250008
4440300,44.778333,-93.276511,250009
4440300,44.778278,-93.276508,250010
4440300,44.778199,-93.276544,250011
4440300,44.778051,-93.276801,250012
4440300,44.777882,-93.277074,250013
4440300,44.777746,-93.277306,250014
4440300,44.777728,-93.277380,250015
4440300,44.777733,-93.277442,250016
4440300,44.777740,-93.277514,250017
4440300,44.777764,-93.277592,250018
4440300,44.777838,-93.277724,250019
4440300,44.777889,-93.277798,250020
4440300,44.777966,-93.277839,250021
4440300,44.778018,-93.277867,250022
4440300,44.778076,-93.277880,250023
4440300,44.778155,-93.277877,250024
4440300,44.778392,-93.277834,250025
4440300,44.778440,-93.277847,250026
4440300,44.778493,-93.277894,250027
4440300,44.778513,-93.277958,250028
4440300,44.778510,-93.278057,250029
4440300,44.778423,-93.278423,250030
4440300,44.778389,-93.278592,250031
4440300,44.777134,-93.278083,250032
4440300,44.776949,-93.278015,250033
4440300,44.776583,-93.277907,250034
4440300,44.776395,-93.277866,250035
4440300,44.776227,-93.277835,250036
4440300,44.776108,-93.277824,250037
4440300,44.775918,-93.277813,250038
4440300,44.775206,-93.277814,250039
4440300,44.775113,-93.277813,250040
4440300,44.775092,-93.277646,250041
4440300,44.775108,-93.276078,250042
4440300,44.775106,-93.275379,250043
4440300,44.775111,-93.275202,250044
4440300,44.775124,-93.275035,250045
4440300,44.775148,-93.274858,250046
4440300,44.775179,-93.274691,250047
4440300,44.775225,-93.274517,250048
4440300,44.775315,-93.274267,250049
4440300,44.775377,-93.274137,250050
4440300,44.775446,-93.274007,250051
4440300,44.775516,-93.273900,250052
4440300,44.775587,-93.273797,250053
4440300,44.775874,-93.273454,250054
4440300,44.776781,-93.272492,250055
4440300,44.776979,-93.272265,250056
4440300,44.777107,-93.272108,250057
4440300,44.777266,-93.271909,250058
4440300,44.777364,-93.271816,250059
4440300,44.777364,-93.271816,260001
4440300,44.777440,-93.271744,260002
4440300,44.778137,-93.271110,260003
4440300,44.778573,-93.270729,260004
4440300,44.778733,-93.270554,260005
4440300,44.778874,-93.270348,260006
4440300,44.778992,-93.270119,260007
4440300,44.779095,-93.269837,260008
4440300,44.779122,-93.269746,260009
4440300,44.779954,-93.266816,260010
4440300,44.779954,-93.266816,270001
4440300,44.780006,-93.266633,270002
4440300,44.780288,-93.265617,270003
4440300,44.780427,-93.265206,270004
4440300,44.780560,-93.264931,270005
4440300,44.780896,-93.264394,270006
