fare_id,price,currency_type,payment_method,transfers,transfer_duration
2064,4.80,USD,1,,
2065,4.80,USD,1,,
2066,5.10,USD,1,,
2067,5.35,USD,1,,
2068,5.65,USD,1,,
2069,5.90,USD,1,,
2070,6.20,USD,1,,
2071,6.55,USD,1,,
2072,7.05,USD,1,,
2073,7.45,USD,1,,
2074,6.20,USD,1,,
2075,7.40,USD,1,,
2076,7.85,USD,1,,
2077,7.30,USD,1,,
2078,3.95,USD,1,,
2079,7.10,USD,1,,
2080,6.65,USD,1,,
2081,6.45,USD,1,,
2082,6.10,USD,1,,
2083,5.65,USD,1,,
2084,5.05,USD,1,,
2085,4.60,USD,1,,
2086,2.60,USD,1,,
2087,2.60,USD,1,,
2088,2.60,USD,1,,
2089,2.60,USD,1,,
2090,2.60,USD,1,,
2091,2.60,USD,1,,
2092,6.70,USD,1,,
2093,2.60,USD,1,,
2094,3.80,USD,1,,
2095,11.80,USD,1,,
2096,7.90,USD,1,,
2097,8.70,USD,1,,
2098,8.95,USD,1,,
2099,8.05,USD,1,,
2100,8.70,USD,1,,
2101,3.95,USD,1,,
2102,4.45,USD,1,,
2103,9.60,USD,1,,
2104,5.00,USD,1,,
2105,7.30,USD,1,,
2106,5.90,USD,1,,
2107,5.70,USD,1,,
2108,5.50,USD,1,,
2109,5.30,USD,1,,
2110,5.25,USD,1,,
2111,5.15,USD,1,,
2112,5.00,USD,1,,
2113,4.90,USD,1,,
2114,4.90,USD,1,,
2115,4.90,USD,1,,
2116,5.20,USD,1,,
2117,5.40,USD,1,,
2118,5.75,USD,1,,
2119,6.00,USD,1,,
2120,6.30,USD,1,,
2121,6.60,USD,1,,
2122,7.15,USD,1,,
2123,7.50,USD,1,,
2124,6.30,USD,1,,
2125,7.50,USD,1,,
2126,7.95,USD,1,,
2127,7.35,USD,1,,
2128,3.95,USD,1,,
2129,7.15,USD,1,,
2130,6.70,USD,1,,
2131,6.55,USD,1,,
2132,6.15,USD,1,,
2133,5.75,USD,1,,
2134,5.15,USD,1,,
2135,4.75,USD,1,,
2136,2.60,USD,1,,
2137,2.60,USD,1,,
2138,2.60,USD,1,,
2139,2.60,USD,1,,
2140,2.60,USD,1,,
2141,2.60,USD,1,,
2142,2.60,USD,1,,
2143,6.70,USD,1,,
2144,3.80,USD,1,,
2145,11.90,USD,1,,
2146,7.95,USD,1,,
2147,8.75,USD,1,,
2148,9.00,USD,1,,
2149,8.10,USD,1,,
2150,8.80,USD,1,,
2151,3.95,USD,1,,
2152,3.95,USD,1,,
2153,9.35,USD,1,,
2154,4.75,USD,1,,
2155,7.45,USD,1,,
2156,6.05,USD,1,,
2157,5.80,USD,1,,
2158,5.65,USD,1,,
2159,5.45,USD,1,,
2160,5.35,USD,1,,
2161,5.30,USD,1,,
2162,5.15,USD,1,,
2163,5.05,USD,1,,
2164,5.05,USD,1,,
2165,5.05,USD,1,,
2166,5.35,USD,1,,
2167,5.55,USD,1,,
2168,5.85,USD,1,,
2169,6.10,USD,1,,
2170,6.45,USD,1,,
2171,6.75,USD,1,,
2172,7.30,USD,1,,
2173,7.65,USD,1,,
2174,6.45,USD,1,,
2175,7.60,USD,1,,
2176,8.05,USD,1,,
2177,7.50,USD,1,,
2178,3.95,USD,1,,
2179,7.30,USD,1,,
2180,6.85,USD,1,,
2181,6.70,USD,1,,
2182,6.30,USD,1,,
2183,5.90,USD,1,,
2184,5.30,USD,1,,
2185,4.95,USD,1,,
2186,4.00,USD,1,,
2187,4.00,USD,1,,
2188,4.00,USD,1,,
2189,4.00,USD,1,,
2190,3.80,USD,1,,
2191,3.80,USD,1,,
2192,3.80,USD,1,,
2193,3.80,USD,1,,
2194,6.70,USD,1,,
2195,12.05,USD,1,,
2196,8.10,USD,1,,
2197,8.90,USD,1,,
2198,9.15,USD,1,,
2199,8.25,USD,1,,
2200,8.90,USD,1,,
2201,12.20,USD,1,,
2202,12.50,USD,1,,
2203,17.50,USD,1,,
2204,12.85,USD,1,,
2205,11.05,USD,1,,
2206,10.65,USD,1,,
2207,10.45,USD,1,,
2208,10.25,USD,1,,
2209,9.95,USD,1,,
2210,9.80,USD,1,,
2211,9.65,USD,1,,
2212,9.40,USD,1,,
2213,9.10,USD,1,,
2214,9.10,USD,1,,
2215,9.10,USD,1,,
2216,9.10,USD,1,,
2217,7.00,USD,1,,
2218,9.10,USD,1,,
2219,9.10,USD,1,,
2220,9.75,USD,1,,
2221,10.25,USD,1,,
2222,10.90,USD,1,,
2223,11.25,USD,1,,
2224,9.75,USD,1,,
2225,11.25,USD,1,,
2226,12.50,USD,1,,
2227,11.95,USD,1,,
2228,12.00,USD,1,,
2229,11.75,USD,1,,
2230,11.30,USD,1,,
2231,11.15,USD,1,,
2232,10.75,USD,1,,
2233,10.35,USD,1,,
2234,9.45,USD,1,,
2235,9.35,USD,1,,
2236,11.50,USD,1,,
2237,11.50,USD,1,,
2238,11.50,USD,1,,
2239,11.50,USD,1,,
2240,11.60,USD,1,,
2241,11.70,USD,1,,
2242,11.80,USD,1,,
2243,11.90,USD,1,,
2244,12.05,USD,1,,
2245,6.70,USD,1,,
2246,11.75,USD,1,,
2247,12.50,USD,1,,
2248,12.80,USD,1,,
2249,12.70,USD,1,,
2250,13.35,USD,1,,
2251,8.30,USD,1,,
2252,8.55,USD,1,,
2253,13.55,USD,1,,
2254,8.90,USD,1,,
2255,6.00,USD,1,,
2256,6.75,USD,1,,
2257,6.50,USD,1,,
2258,6.35,USD,1,,
2259,6.10,USD,1,,
2260,6.10,USD,1,,
2261,6.00,USD,1,,
2262,5.85,USD,1,,
2263,5.75,USD,1,,
2264,5.75,USD,1,,
2265,5.75,USD,1,,
2266,5.45,USD,1,,
2267,5.25,USD,1,,
2268,4.95,USD,1,,
2269,4.70,USD,1,,
2270,4.40,USD,1,,
2271,2.60,USD,1,,
2272,2.60,USD,1,,
2273,2.60,USD,1,,
2274,5.00,USD,1,,
2275,6.20,USD,1,,
2276,8.55,USD,1,,
2277,8.00,USD,1,,
2278,8.10,USD,1,,
2279,7.80,USD,1,,
2280,7.35,USD,1,,
2281,7.20,USD,1,,
2282,6.80,USD,1,,
2283,6.40,USD,1,,
2284,5.85,USD,1,,
2285,5.85,USD,1,,
2286,7.60,USD,1,,
2287,7.60,USD,1,,
2288,7.60,USD,1,,
2289,7.60,USD,1,,
2290,7.70,USD,1,,
2291,7.75,USD,1,,
2292,7.90,USD,1,,
2293,7.95,USD,1,,
2294,8.10,USD,1,,
2295,11.75,USD,1,,
2296,6.70,USD,1,,
2297,3.05,USD,1,,
2298,3.50,USD,1,,
2299,8.75,USD,1,,
2300,9.40,USD,1,,
2301,9.05,USD,1,,
2302,9.35,USD,1,,
2303,14.35,USD,1,,
2304,9.70,USD,1,,
2305,6.80,USD,1,,
2306,7.50,USD,1,,
2307,7.30,USD,1,,
2308,7.10,USD,1,,
2309,6.90,USD,1,,
2310,6.85,USD,1,,
2311,6.75,USD,1,,
2312,6.60,USD,1,,
2313,6.50,USD,1,,
2314,6.50,USD,1,,
2315,6.50,USD,1,,
2316,6.25,USD,1,,
2317,6.05,USD,1,,
2318,5.70,USD,1,,
2319,5.45,USD,1,,
2320,5.15,USD,1,,
2321,4.85,USD,1,,
2322,4.30,USD,1,,
2323,3.80,USD,1,,
2324,5.75,USD,1,,
2325,6.95,USD,1,,
2326,9.35,USD,1,,
2327,8.80,USD,1,,
2328,8.85,USD,1,,
2329,8.55,USD,1,,
2330,8.15,USD,1,,
2331,7.95,USD,1,,
2332,7.60,USD,1,,
2333,7.15,USD,1,,
2334,6.60,USD,1,,
2335,6.60,USD,1,,
2336,8.40,USD,1,,
2337,8.40,USD,1,,
2338,8.40,USD,1,,
2339,8.40,USD,1,,
2340,8.45,USD,1,,
2341,8.50,USD,1,,
2342,8.70,USD,1,,
2343,8.75,USD,1,,
2344,8.90,USD,1,,
2345,12.50,USD,1,,
2346,3.05,USD,1,,
2347,6.70,USD,1,,
2348,2.60,USD,1,,
2349,9.50,USD,1,,
2350,10.20,USD,1,,
2351,9.30,USD,1,,
2352,9.60,USD,1,,
2353,14.60,USD,1,,
2354,9.95,USD,1,,
2355,7.05,USD,1,,
2356,7.80,USD,1,,
2357,7.55,USD,1,,
2358,7.35,USD,1,,
2359,7.15,USD,1,,
2360,7.10,USD,1,,
2361,7.05,USD,1,,
2362,6.90,USD,1,,
2363,6.80,USD,1,,
2364,6.80,USD,1,,
2365,6.80,USD,1,,
2366,6.50,USD,1,,
2367,6.30,USD,1,,
2368,6.00,USD,1,,
2369,5.75,USD,1,,
2370,5.45,USD,1,,
2371,5.10,USD,1,,
2372,4.60,USD,1,,
2373,4.20,USD,1,,
2374,6.05,USD,1,,
2375,7.20,USD,1,,
2376,9.60,USD,1,,
2377,9.05,USD,1,,
2378,9.10,USD,1,,
2379,8.85,USD,1,,
2380,8.40,USD,1,,
2381,8.25,USD,1,,
2382,7.85,USD,1,,
2383,7.45,USD,1,,
2384,6.90,USD,1,,
2385,6.90,USD,1,,
2386,8.65,USD,1,,
2387,8.65,USD,1,,
2388,8.65,USD,1,,
2389,8.65,USD,1,,
2390,8.70,USD,1,,
2391,8.80,USD,1,,
2392,8.95,USD,1,,
2393,9.00,USD,1,,
2394,9.15,USD,1,,
2395,12.80,USD,1,,
2396,3.50,USD,1,,
2397,2.60,USD,1,,
2398,6.70,USD,1,,
2399,9.80,USD,1,,
2400,10.45,USD,1,,
2401,8.40,USD,1,,
2402,8.70,USD,1,,
2403,13.70,USD,1,,
2404,9.05,USD,1,,
2405,8.05,USD,1,,
2406,6.50,USD,1,,
2407,6.25,USD,1,,
2408,6.10,USD,1,,
2409,5.90,USD,1,,
2410,5.80,USD,1,,
2411,5.80,USD,1,,
2412,5.80,USD,1,,
2413,5.80,USD,1,,
2414,5.80,USD,1,,
2415,5.80,USD,1,,
2416,6.00,USD,1,,
2417,6.20,USD,1,,
2418,6.50,USD,1,,
2419,6.75,USD,1,,
2420,7.05,USD,1,,
2421,7.40,USD,1,,
2422,7.90,USD,1,,
2423,8.25,USD,1,,
2424,7.05,USD,1,,
2425,8.25,USD,1,,
2426,2.60,USD,1,,
2427,2.60,USD,1,,
2428,8.20,USD,1,,
2429,2.60,USD,1,,
2430,4.10,USD,1,,
2431,4.25,USD,1,,
2432,4.65,USD,1,,
2433,5.05,USD,1,,
2434,5.65,USD,1,,
2435,5.95,USD,1,,
2436,7.75,USD,1,,
2437,7.75,USD,1,,
2438,7.75,USD,1,,
2439,7.75,USD,1,,
2440,7.80,USD,1,,
2441,7.85,USD,1,,
2442,8.05,USD,1,,
2443,8.10,USD,1,,
2444,8.25,USD,1,,
2445,12.70,USD,1,,
2446,8.75,USD,1,,
2447,9.50,USD,1,,
2448,9.80,USD,1,,
2449,6.70,USD,1,,
2450,2.60,USD,1,,
2451,9.10,USD,1,,
2452,9.35,USD,1,,
2453,14.35,USD,1,,
2454,9.75,USD,1,,
2455,8.75,USD,1,,
2456,7.15,USD,1,,
2457,6.95,USD,1,,
2458,6.75,USD,1,,
2459,6.55,USD,1,,
2460,6.50,USD,1,,
2461,6.45,USD,1,,
2462,6.45,USD,1,,
2463,6.50,USD,1,,
2464,6.50,USD,1,,
2465,6.50,USD,1,,
2466,6.65,USD,1,,
2467,6.85,USD,1,,
2468,7.20,USD,1,,
2469,7.45,USD,1,,
2470,7.75,USD,1,,
2471,8.05,USD,1,,
2472,8.60,USD,1,,
2473,8.95,USD,1,,
2474,7.75,USD,1,,
2475,8.95,USD,1,,
2476,2.60,USD,1,,
2477,4.15,USD,1,,
2478,8.90,USD,1,,
2479,4.35,USD,1,,
2480,4.75,USD,1,,
2481,4.95,USD,1,,
2482,5.30,USD,1,,
2483,5.75,USD,1,,
2484,6.30,USD,1,,
2485,6.65,USD,1,,
2486,8.40,USD,1,,
2487,8.40,USD,1,,
2488,8.40,USD,1,,
2489,8.40,USD,1,,
2490,8.50,USD,1,,
2491,8.55,USD,1,,
2492,8.70,USD,1,,
2493,8.80,USD,1,,
2494,8.90,USD,1,,
2495,13.35,USD,1,,
2496,9.40,USD,1,,
2497,10.20,USD,1,,
2498,10.45,USD,1,,
2499,2.60,USD,1,,
2500,6.70,USD,1,,
