route_id,service_id,trip_id,trip_headsign,direction_id,direction,block_id,shape_id,wheelchair_accessible,branch_letter
722,JUN20-MVS-BUS-Holiday-02,16543426-JUN20-MVS-BUS-Holiday-02,Shingle Creek/Zane Av/Oak Grove Pk,0,NB,1391,7220004,1,B
722,JUN20-MVS-BUS-Holiday-02,16543427-JUN20-MVS-BUS-Holiday-02,Shingle Creek / 69Av-Humboldt,0,NB,1392,7220003,1,A
722,JUN20-MVS-BUS-Holiday-02,16543428-JUN20-MVS-BUS-Holiday-02,Shingle Creek/Zane Av/Oak Grove Pk,0,NB,1392,7220004,1,B
722,JUN20-MVS-BUS-Holiday-02,16543429-JUN20-MVS-BUS-Holiday-02,Shingle Creek / 69Av-Humboldt,0,NB,1391,7220003,1,A
722,JUN20-MVS-BUS-Holiday-02,16543430-JUN20-MVS-BUS-Holiday-02,Shingle Creek/Zane Av/Oak Grove Pk,0,NB,1391,7220004,1,B
722,JUN20-MVS-BUS-Holiday-02,16543431-JUN20-MVS-BUS-Holiday-02,Shingle Creek / 69Av-Humboldt,0,NB,1393,7220003,1,A
722,JUN20-MVS-BUS-Holiday-02,16543432-JUN20-MVS-BUS-Holiday-02,Shingle Creek/Zane Av/Oak Grove Pk,0,NB,1393,7220004,1,B
722,JUN20-MVS-BUS-Holiday-02,16543433-JUN20-MVS-BUS-Holiday-02,Shingle Creek / 69Av-Humboldt,0,NB,1391,7220003,1,A
722,JUN20-MVS-BUS-Holiday-02,16543434-JUN20-MVS-BUS-Holiday-02,Shingle Creek/Zane Av/Oak Grove Pk,0,NB,1394,7220004,1,B
722,JUN20-MVS-BUS-Holiday-02,16543435-JUN20-MVS-BUS-Holiday-02,Shingle Creek / 69Av-Humboldt,0,NB,1393,7220003,1,A
722,JUN20-MVS-BUS-Holiday-02,16543436-JUN20-MVS-BUS-Holiday-02,Shingle Creek/Zane Av/Oak Grove Pk,0,NB,1393,7220004,1,B
722,JUN20-MVS-BUS-Holiday-02,16543437-JUN20-MVS-BUS-Holiday-02,Shingle Creek / 69Av-Humboldt,0,NB,1394,7220003,1,A
722,JUN20-MVS-BUS-Holiday-02,16543438-JUN20-MVS-BUS-Holiday-02,Shingle Creek/Zane Av/Oak Grove Pk,0,NB,1394,7220004,1,B
722,JUN20-MVS-BUS-Holiday-02,16543439-JUN20-MVS-BUS-Holiday-02,Shingle Creek / 69Av-Humboldt,0,NB,1393,7220003,1,A
722,JUN20-MVS-BUS-Holiday-02,16543440-JUN20-MVS-BUS-Holiday-02,Shingle Creek/Zane Av/Oak Grove Pk,0,NB,1393,7220004,1,B
722,JUN20-MVS-BUS-Holiday-02,16543441-JUN20-MVS-BUS-Holiday-02,Shingle Creek / 69Av-Humboldt,0,NB,1394,7220003,1,A
722,JUN20-MVS-BUS-Holiday-02,16543442-JUN20-MVS-BUS-Holiday-02,Shingle Creek/Zane Av/Oak Grove Pk,0,NB,1394,7220004,1,B
722,JUN20-MVS-BUS-Holiday-02,16543443-JUN20-MVS-BUS-Holiday-02,Shingle Creek / 69Av-Humboldt,0,NB,1393,7220003,1,A
722,JUN20-MVS-BUS-Holiday-02,16543444-JUN20-MVS-BUS-Holiday-02,Shingle Creek / Brklyn Ctr TC,1,SB,1391,7220002,1,
722,JUN20-MVS-BUS-Holiday-02,16543445-JUN20-MVS-BUS-Holiday-02,Shingle Creek / Brklyn Ctr TC,1,SB,1392,7220001,1,
722,JUN20-MVS-BUS-Holiday-02,16543446-JUN20-MVS-BUS-Holiday-02,Shingle Creek / Brklyn Ctr TC,1,SB,1392,7220002,1,
722,JUN20-MVS-BUS-Holiday-02,16543447-JUN20-MVS-BUS-Holiday-02,Shingle Creek / Brklyn Ctr TC,1,SB,1391,7220001,1,
722,JUN20-MVS-BUS-Holiday-02,16543448-JUN20-MVS-BUS-Holiday-02,Shingle Creek / Brklyn Ctr TC,1,SB,1391,7220002,1,
722,JUN20-MVS-BUS-Holiday-02,16543449-JUN20-MVS-BUS-Holiday-02,Shingle Creek / Brklyn Ctr TC,1,SB,1392,7220001,1,
722,JUN20-MVS-BUS-Holiday-02,16543450-JUN20-MVS-BUS-Holiday-02,Shingle Creek / Brklyn Ctr TC,1,SB,1393,7220002,1,
722,JUN20-MVS-BUS-Holiday-02,16543451-JUN20-MVS-BUS-Holiday-02,Shingle Creek / Brklyn Ctr TC,1,SB,1391,7220001,1,
722,JUN20-MVS-BUS-Holiday-02,16543452-JUN20-MVS-BUS-Holiday-02,Shingle Creek / Brklyn Ctr TC,1,SB,1394,7220002,1,
722,JUN20-MVS-BUS-Holiday-02,16543453-JUN20-MVS-BUS-Holiday-02,Shingle Creek / Brklyn Ctr TC,1,SB,1393,7220001,1,
722,JUN20-MVS-BUS-Holiday-02,16543454-JUN20-MVS-BUS-Holiday-02,Shingle Creek / Brklyn Ctr TC,1,SB,1393,7220002,1,
722,JUN20-MVS-BUS-Holiday-02,16543455-JUN20-MVS-BUS-Holiday-02,Shingle Creek / Brklyn Ctr TC,1,SB,1394,7220001,1,
722,JUN20-MVS-BUS-Holiday-02,16543456-JUN20-MVS-BUS-Holiday-02,Shingle Creek / Brklyn Ctr TC,1,SB,1394,7220002,1,
722,JUN20-MVS-BUS-Holiday-02,16543457-JUN20-MVS-BUS-Holiday-02,Shingle Creek / Brklyn Ctr TC,1,SB,1393,7220001,1,
722,JUN20-MVS-BUS-Holiday-02,16543458-JUN20-MVS-BUS-Holiday-02,Shingle Creek / Brklyn Ctr TC,1,SB,1393,7220002,1,
722,JUN20-MVS-BUS-Holiday-02,16543459-JUN20-MVS-BUS-Holiday-02,Shingle Creek / Brklyn Ctr TC,1,SB,1394,7220001,1,
722,JUN20-MVS-BUS-Holiday-02,16543460-JUN20-MVS-BUS-Holiday-02,Shingle Creek / Brklyn Ctr TC,1,SB,1393,7220001,1,
722,JUN20-MVS-BUS-Holiday-02,16543461-JUN20-MVS-BUS-Holiday-02,Shingle Creek / Brklyn Ctr TC,1,SB,1392,7220001,1,
722,JUN20-MVS-BUS-Holiday-02,16543462-JUN20-MVS-BUS-Holiday-02,Shingle Creek / Brklyn Ctr TC,1,SB,1392,7220002,1,
722,JUN20-MVS-BUS-Holiday-02,16543463-JUN20-MVS-BUS-Holiday-02,Shingle Creek / Brklyn Ctr TC,1,SB,1391,7220001,1,
722,JUN20-MVS-BUS-Holiday-02,16543464-JUN20-MVS-BUS-Holiday-02,Shingle Creek / Brklyn Ctr TC,1,SB,1391,7220002,1,
722,JUN20-MVS-BUS-Holiday-02,16543465-JUN20-MVS-BUS-Holiday-02,Shingle Creek / 69Av-Humboldt,0,NB,1392,7220003,1,A
722,JUN20-MVS-BUS-Holiday-02,16543466-JUN20-MVS-BUS-Holiday-02,Shingle Creek/Zane Av/Oak Grove Pk,0,NB,1392,7220004,1,B
722,JUN20-MVS-BUS-Holiday-02,16543467-JUN20-MVS-BUS-Holiday-02,Shingle Creek / 69Av-Humboldt,0,NB,1391,7220003,1,A
722,JUN20-MVS-BUS-Holiday-02,16543468-JUN20-MVS-BUS-Holiday-02,Shingle Creek / 69Av-Humboldt,0,NB,1394,7220003,1,A
722,JUN20-MVS-BUS-Holiday-02,16543469-JUN20-MVS-BUS-Holiday-02,Shingle Creek/Zane Av/Oak Grove Pk,0,NB,1393,7220004,1,B
722,JUN20-MVS-BUS-Holiday-02,16543470-JUN20-MVS-BUS-Holiday-02,Shingle Creek / Brklyn Ctr TC,1,SB,1394,7220002,1,
722,JUN20-MVS-BUS-Holiday-02,16543471-JUN20-MVS-BUS-Holiday-02,Shingle Creek / Brklyn Ctr TC,1,SB,1393,7220002,1,
722,JUN20-MVS-BUS-Holiday-02,16543472-JUN20-MVS-BUS-Holiday-02,Shingle Creek/Zane Av/Oak Grove Pk,0,NB,1392,7220004,1,B
722,JUN20-MVS-BUS-Holiday-02,16543473-JUN20-MVS-BUS-Holiday-02,Shingle Creek/Zane Av/Oak Grove Pk,0,NB,1394,7220004,1,B
722,JUN20-MVS-BUS-Holiday-02,16543474-JUN20-MVS-BUS-Holiday-02,Shingle Creek / 69Av-Humboldt,0,NB,1393,7220003,1,A
722,JUN20-MVS-BUS-Holiday-02,16543475-JUN20-MVS-BUS-Holiday-02,Shingle Creek / 69Av-Humboldt,0,NB,1393,7220003,1,A
722,JUN20-MVS-BUS-Holiday-02,16543476-JUN20-MVS-BUS-Holiday-02,Shingle Creek / Brklyn Ctr TC,1,SB,1391,7220001,1,
722,JUN20-MVS-BUS-Holiday-02,16543477-JUN20-MVS-BUS-Holiday-02,Shingle Creek / Brklyn Ctr TC,1,SB,1393,7220001,1,
722,JUN20-MVS-BUS-Holiday-02,16543478-JUN20-MVS-BUS-Holiday-02,Shingle Creek / Brklyn Ctr TC,1,SB,1393,7220002,1,
722,JUN20-MVS-BUS-Holiday-02,16543479-JUN20-MVS-BUS-Holiday-02,Shingle Creek / Brklyn Ctr TC,1,SB,1393,7220002,1,
722,JUN20-MVS-BUS-Holiday-02,16543480-JUN20-MVS-BUS-Holiday-02,Shingle Creek/Zane Av/Oak Grove Pk,0,NB,1391,7220004,1,B
722,JUN20-MVS-BUS-Holiday-02,16543481-JUN20-MVS-BUS-Holiday-02,Shingle Creek / Brklyn Ctr TC,1,SB,1394,7220002,1,
722,JUN20-MVS-BUS-Holiday-02,16543482-JUN20-MVS-BUS-Holiday-02,Shingle Creek/Zane Av/Oak Grove Pk,0,NB,1391,7220004,1,B
722,JUN20-MVS-BUS-Holiday-02,16543483-JUN20-MVS-BUS-Holiday-02,Shingle Creek / 69Av-Humboldt,0,NB,1391,7220003,1,A
722,JUN20-MVS-BUS-Holiday-02,16543484-JUN20-MVS-BUS-Holiday-02,Shingle Creek / Brklyn Ctr TC,1,SB,1394,7220001,1,
6,JUN20-MVS-BUS-Holiday-02,16543485-JUN20-MVS-BUS-Holiday-02,27Av-Univ / Via Xerxes,0,NB,1082,60036,1,U
6,JUN20-MVS-BUS-Holiday-02,16543486-JUN20-MVS-BUS-Holiday-02,27Av-Univ / Via France,0,NB,1084,60034,1,U
6,JUN20-MVS-BUS-Holiday-02,16543487-JUN20-MVS-BUS-Holiday-02,27Av-Univ / Via Xerxes,0,NB,1085,60036,1,U
6,JUN20-MVS-BUS-Holiday-02,16543488-JUN20-MVS-BUS-Holiday-02,27Av-Univ / Via France,0,NB,1081,60034,1,U
6,JUN20-MVS-BUS-Holiday-02,16543489-JUN20-MVS-BUS-Holiday-02,27Av-Univ / Via Xerxes,0,NB,1080,60037,1,U
6,JUN20-MVS-BUS-Holiday-02,16543490-JUN20-MVS-BUS-Holiday-02,Downtown / Via France,0,NB,1088,60040,1,
6,JUN20-MVS-BUS-Holiday-02,16543491-JUN20-MVS-BUS-Holiday-02,Downtown / Via France,0,NB,1086,60040,1,
6,JUN20-MVS-BUS-Holiday-02,16543492-JUN20-MVS-BUS-Holiday-02,Downtown / Via France,0,NB,1085,60040,1,
6,JUN20-MVS-BUS-Holiday-02,16543493-JUN20-MVS-BUS-Holiday-02,Downtown / Via France,0,NB,1086,60040,1,
6,JUN20-MVS-BUS-Holiday-02,16543494-JUN20-MVS-BUS-Holiday-02,27Av-Univ / Via France,0,NB,1085,60034,1,U
6,JUN20-MVS-BUS-Holiday-02,16543495-JUN20-MVS-BUS-Holiday-02,27Av-Univ / Via France,0,NB,1086,60034,1,U
6,JUN20-MVS-BUS-Holiday-02,16543496-JUN20-MVS-BUS-Holiday-02,27Av-Univ / Via France,0,NB,1082,60034,1,U
6,JUN20-MVS-BUS-Holiday-02,16543497-JUN20-MVS-BUS-Holiday-02,27Av-Univ / Via France,0,NB,1092,60034,1,U
6,JUN20-MVS-BUS-Holiday-02,16543498-JUN20-MVS-BUS-Holiday-02,27Av-Univ / Via France,0,NB,1089,60034,1,U
6,JUN20-MVS-BUS-Holiday-02,16543499-JUN20-MVS-BUS-Holiday-02,27Av-Univ / Via France,0,NB,1099,60034,1,U
6,JUN20-MVS-BUS-Holiday-02,16543500-JUN20-MVS-BUS-Holiday-02,27Av-Univ / Via France,0,NB,1100,60034,1,U
6,JUN20-MVS-BUS-Holiday-02,16543501-JUN20-MVS-BUS-Holiday-02,27Av-Univ / Via France,0,NB,1102,60034,1,U
6,JUN20-MVS-BUS-Holiday-02,16543502-JUN20-MVS-BUS-Holiday-02,27Av-Univ / Via France,0,NB,1098,60034,1,U
6,JUN20-MVS-BUS-Holiday-02,16543503-JUN20-MVS-BUS-Holiday-02,27Av-Univ / Via France,0,NB,1099,60034,1,U
6,JUN20-MVS-BUS-Holiday-02,16543504-JUN20-MVS-BUS-Holiday-02,27Av-Univ / Via France,0,NB,1092,60034,1,U
6,JUN20-MVS-BUS-Holiday-02,16543505-JUN20-MVS-BUS-Holiday-02,27Av-Univ / Via France,0,NB,1095,60034,1,U
6,JUN20-MVS-BUS-Holiday-02,16543506-JUN20-MVS-BUS-Holiday-02,27Av-Univ / Via Wooddale,0,NB,1085,60031,1,U
6,JUN20-MVS-BUS-Holiday-02,16543507-JUN20-MVS-BUS-Holiday-02,Downtown/ Via Woodale,0,NB,1082,60032,1,
6,JUN20-MVS-BUS-Holiday-02,16543508-JUN20-MVS-BUS-Holiday-02,Downtown/ Via Woodale,0,NB,1088,60032,1,
6,JUN20-MVS-BUS-Holiday-02,16543509-JUN20-MVS-BUS-Holiday-02,27Av-Univ / Via Wooddale,0,NB,1082,60031,1,U
6,JUN20-MVS-BUS-Holiday-02,16543510-JUN20-MVS-BUS-Holiday-02,27Av-Univ / Via Wooddale,0,NB,1088,60031,1,U
6,JUN20-MVS-BUS-Holiday-02,16543511-JUN20-MVS-BUS-Holiday-02,27Av-Univ / Via Wooddale,0,NB,1089,60031,1,U
6,JUN20-MVS-BUS-Holiday-02,16543512-JUN20-MVS-BUS-Holiday-02,27Av-Univ / Via Wooddale,0,NB,1094,60031,1,U
6,JUN20-MVS-BUS-Holiday-02,16543513-JUN20-MVS-BUS-Holiday-02,27Av-Univ / Via Wooddale,0,NB,1098,60031,1,U
6,JUN20-MVS-BUS-Holiday-02,16543514-JUN20-MVS-BUS-Holiday-02,27Av-Univ / Via Wooddale,0,NB,1092,60031,1,U
6,JUN20-MVS-BUS-Holiday-02,16543515-JUN20-MVS-BUS-Holiday-02,27Av-Univ / Via Wooddale,0,NB,1100,60031,1,U
6,JUN20-MVS-BUS-Holiday-02,16543516-JUN20-MVS-BUS-Holiday-02,27Av-Univ / Via Wooddale,0,NB,1099,60031,1,U
6,JUN20-MVS-BUS-Holiday-02,16543517-JUN20-MVS-BUS-Holiday-02,27Av-Univ / Via Wooddale,0,NB,1102,60031,1,U
6,JUN20-MVS-BUS-Holiday-02,16543518-JUN20-MVS-BUS-Holiday-02,27Av-Univ / Via Wooddale,0,NB,1098,60031,1,U
6,JUN20-MVS-BUS-Holiday-02,16543519-JUN20-MVS-BUS-Holiday-02,27Av-Univ / Via Wooddale,0,NB,1101,60031,1,U
6,JUN20-MVS-BUS-Holiday-02,16543520-JUN20-MVS-BUS-Holiday-02,27Av-Univ / Via Xerxes,0,NB,1083,60036,1,U
6,JUN20-MVS-BUS-Holiday-02,16543521-JUN20-MVS-BUS-Holiday-02,27Av-Univ / Via Xerxes,0,NB,1087,60036,1,U
6,JUN20-MVS-BUS-Holiday-02,16543522-JUN20-MVS-BUS-Holiday-02,27Av-Univ / Via Xerxes,0,NB,1090,60036,1,U
6,JUN20-MVS-BUS-Holiday-02,16543523-JUN20-MVS-BUS-Holiday-02,27Av-Univ / Via Xerxes,0,NB,1084,60036,1,U
6,JUN20-MVS-BUS-Holiday-02,16543524-JUN20-MVS-BUS-Holiday-02,27Av-Univ / Via Xerxes,0,NB,1081,60036,1,U
6,JUN20-MVS-BUS-Holiday-02,16543525-JUN20-MVS-BUS-Holiday-02,Downtown / Via  Xerxes,0,NB,1089,60033,1,
6,JUN20-MVS-BUS-Holiday-02,16543526-JUN20-MVS-BUS-Holiday-02,Downtown / Via  Xerxes,0,NB,1083,60033,1,
6,JUN20-MVS-BUS-Holiday-02,16543527-JUN20-MVS-BUS-Holiday-02,Downtown / Via  Xerxes,0,NB,1087,60033,1,
6,JUN20-MVS-BUS-Holiday-02,16543528-JUN20-MVS-BUS-Holiday-02,Downtown / Via  Xerxes,0,NB,1090,60033,1,
6,JUN20-MVS-BUS-Holiday-02,16543529-JUN20-MVS-BUS-Holiday-02,Downtown / Via  Xerxes,0,NB,1084,60033,1,
6,JUN20-MVS-BUS-Holiday-02,16543530-JUN20-MVS-BUS-Holiday-02,Downtown / Via  Xerxes,0,NB,1081,60033,1,
6,JUN20-MVS-BUS-Holiday-02,16543531-JUN20-MVS-BUS-Holiday-02,Downtown / Via  Xerxes,0,NB,1091,60033,1,
6,JUN20-MVS-BUS-Holiday-02,16543532-JUN20-MVS-BUS-Holiday-02,Downtown / Via  Xerxes,0,NB,1087,60033,1,
6,JUN20-MVS-BUS-Holiday-02,16543533-JUN20-MVS-BUS-Holiday-02,Downtown / Via  Xerxes,0,NB,1090,60033,1,
6,JUN20-MVS-BUS-Holiday-02,16543534-JUN20-MVS-BUS-Holiday-02,Downtown / Via  Xerxes,0,NB,1095,60033,1,
6,JUN20-MVS-BUS-Holiday-02,16543535-JUN20-MVS-BUS-Holiday-02,Downtown / Via  Xerxes,0,NB,1097,60033,1,
6,JUN20-MVS-BUS-Holiday-02,16543536-JUN20-MVS-BUS-Holiday-02,Downtown / Via  Xerxes,0,NB,1093,60033,1,
6,JUN20-MVS-BUS-Holiday-02,16543537-JUN20-MVS-BUS-Holiday-02,Downtown / Via  Xerxes,0,NB,1096,60033,1,
6,JUN20-MVS-BUS-Holiday-02,16543538-JUN20-MVS-BUS-Holiday-02,Downtown / Via  Xerxes,0,NB,1101,60033,1,
6,JUN20-MVS-BUS-Holiday-02,16543539-JUN20-MVS-BUS-Holiday-02,Downtown / Via  Xerxes,0,NB,1095,60033,1,
6,JUN20-MVS-BUS-Holiday-02,16543540-JUN20-MVS-BUS-Holiday-02,Downtown / Via  Xerxes,0,NB,1096,60033,1,
6,JUN20-MVS-BUS-Holiday-02,16543541-JUN20-MVS-BUS-Holiday-02,Downtown / Via  Xerxes,0,NB,1101,60033,1,
6,JUN20-MVS-BUS-Holiday-02,16543542-JUN20-MVS-BUS-Holiday-02,Downtown / Via  Xerxes,0,NB,1097,60033,1,
6,JUN20-MVS-BUS-Holiday-02,16543543-JUN20-MVS-BUS-Holiday-02,Downtown / Via  Xerxes,0,NB,1093,60033,1,
6,JUN20-MVS-BUS-Holiday-02,16543544-JUN20-MVS-BUS-Holiday-02,Downtown / Via  Xerxes,0,NB,1095,60033,1,
6,JUN20-MVS-BUS-Holiday-02,16543545-JUN20-MVS-BUS-Holiday-02,Downtown / Via  Xerxes,0,NB,1097,60033,1,
6,JUN20-MVS-BUS-Holiday-02,16543546-JUN20-MVS-BUS-Holiday-02,Downtown / Via  Xerxes,0,NB,1093,60033,1,
6,JUN20-MVS-BUS-Holiday-02,16543547-JUN20-MVS-BUS-Holiday-02,Downtown / Via  Xerxes,0,NB,1096,60033,1,
6,JUN20-MVS-BUS-Holiday-02,16543548-JUN20-MVS-BUS-Holiday-02,Downtown / Via  Xerxes,0,NB,1103,60033,1,
6,JUN20-MVS-BUS-Holiday-02,16543549-JUN20-MVS-BUS-Holiday-02,27Av-Univ / Via Xerxes,0,NB,1102,60036,1,U
6,JUN20-MVS-BUS-Holiday-02,16543550-JUN20-MVS-BUS-Holiday-02,27Av-Univ / Via Xerxes,0,NB,1100,60036,1,U
6,JUN20-MVS-BUS-Holiday-02,16543551-JUN20-MVS-BUS-Holiday-02,Minn Drive / Xerxes Av / Southdale,1,SB,1087,60010,1,E
6,JUN20-MVS-BUS-Holiday-02,16543552-JUN20-MVS-BUS-Holiday-02,Metro Blvd / Xerxes Av / Southdale,1,SB,1080,60023,1,K
6,JUN20-MVS-BUS-Holiday-02,16543553-JUN20-MVS-BUS-Holiday-02,Minn Drive / Xerxes Av / Southdale,1,SB,1083,60010,1,E
6,JUN20-MVS-BUS-Holiday-02,16543554-JUN20-MVS-BUS-Holiday-02,Southdale/France Av,1,SB,1086,60015,1,D
6,JUN20-MVS-BUS-Holiday-02,16543555-JUN20-MVS-BUS-Holiday-02,Southdale/France Av,1,SB,1082,60012,1,D
6,JUN20-MVS-BUS-Holiday-02,16543556-JUN20-MVS-BUS-Holiday-02,Minn Drive / Xerxes Av / Southdale,1,SB,1084,60010,1,E
6,JUN20-MVS-BUS-Holiday-02,16543557-JUN20-MVS-BUS-Holiday-02,France Av /Southdale / Via Woodale,1,SB,1085,60014,1,B
6,JUN20-MVS-BUS-Holiday-02,16543558-JUN20-MVS-BUS-Holiday-02,France Av /Southdale / Via Woodale,1,SB,1086,60017,1,B
6,JUN20-MVS-BUS-Holiday-02,16543559-JUN20-MVS-BUS-Holiday-02,France Av /Southdale / Via Woodale,1,SB,1085,60017,1,B
6,JUN20-MVS-BUS-Holiday-02,16543560-JUN20-MVS-BUS-Holiday-02,France Av /Southdale / Via Woodale,1,SB,1086,60017,1,B
6,JUN20-MVS-BUS-Holiday-02,16543561-JUN20-MVS-BUS-Holiday-02,France Av /Southdale / Via Woodale,1,SB,1082,60014,1,B
6,JUN20-MVS-BUS-Holiday-02,16543562-JUN20-MVS-BUS-Holiday-02,France Av /Southdale / Via Woodale,1,SB,1088,60014,1,B
6,JUN20-MVS-BUS-Holiday-02,16543563-JUN20-MVS-BUS-Holiday-02,France Av /Southdale / Via Woodale,1,SB,1089,60014,1,B
6,JUN20-MVS-BUS-Holiday-02,16543564-JUN20-MVS-BUS-Holiday-02,France Av /Southdale / Via Woodale,1,SB,1085,60014,1,B
6,JUN20-MVS-BUS-Holiday-02,16543565-JUN20-MVS-BUS-Holiday-02,France Av /Southdale / Via Woodale,1,SB,1094,60014,1,B
6,JUN20-MVS-BUS-Holiday-02,16543566-JUN20-MVS-BUS-Holiday-02,France Av /Southdale / Via Woodale,1,SB,1098,60014,1,B
6,JUN20-MVS-BUS-Holiday-02,16543567-JUN20-MVS-BUS-Holiday-02,France Av /Southdale / Via Woodale,1,SB,1092,60014,1,B
6,JUN20-MVS-BUS-Holiday-02,16543568-JUN20-MVS-BUS-Holiday-02,France Av /Southdale / Via Woodale,1,SB,1100,60014,1,B
6,JUN20-MVS-BUS-Holiday-02,16543569-JUN20-MVS-BUS-Holiday-02,France Av /Southdale / Via Woodale,1,SB,1099,60014,1,B
6,JUN20-MVS-BUS-Holiday-02,16543570-JUN20-MVS-BUS-Holiday-02,France Av /Southdale / Via Woodale,1,SB,1095,60017,1,B
6,JUN20-MVS-BUS-Holiday-02,16543571-JUN20-MVS-BUS-Holiday-02,Southdale/France Av,1,SB,1088,60015,1,D
6,JUN20-MVS-BUS-Holiday-02,16543572-JUN20-MVS-BUS-Holiday-02,Southdale/France Av,1,SB,1085,60012,1,D
6,JUN20-MVS-BUS-Holiday-02,16543573-JUN20-MVS-BUS-Holiday-02,Southdale/France Av,1,SB,1082,60015,1,D
6,JUN20-MVS-BUS-Holiday-02,16543574-JUN20-MVS-BUS-Holiday-02,Southdale/France Av,1,SB,1088,60015,1,D
6,JUN20-MVS-BUS-Holiday-02,16543575-JUN20-MVS-BUS-Holiday-02,Southdale/France Av,1,SB,1089,60015,1,D
6,JUN20-MVS-BUS-Holiday-02,16543576-JUN20-MVS-BUS-Holiday-02,Southdale/France Av,1,SB,1086,60012,1,D
6,JUN20-MVS-BUS-Holiday-02,16543577-JUN20-MVS-BUS-Holiday-02,Southdale/France Av,1,SB,1082,60012,1,D
6,JUN20-MVS-BUS-Holiday-02,16543578-JUN20-MVS-BUS-Holiday-02,Southdale/France Av,1,SB,1092,60012,1,D
6,JUN20-MVS-BUS-Holiday-02,16543579-JUN20-MVS-BUS-Holiday-02,Southdale/France Av,1,SB,1100,60012,1,D
6,JUN20-MVS-BUS-Holiday-02,16543580-JUN20-MVS-BUS-Holiday-02,Southdale/France Av,1,SB,1099,60012,1,D
6,JUN20-MVS-BUS-Holiday-02,16543581-JUN20-MVS-BUS-Holiday-02,Southdale/France Av,1,SB,1102,60012,1,D
6,JUN20-MVS-BUS-Holiday-02,16543582-JUN20-MVS-BUS-Holiday-02,Southdale/France Av,1,SB,1097,60015,1,D
6,JUN20-MVS-BUS-Holiday-02,16543583-JUN20-MVS-BUS-Holiday-02,Southdale/France Av,1,SB,1098,60012,1,D
6,JUN20-MVS-BUS-Holiday-02,16543584-JUN20-MVS-BUS-Holiday-02,Southdale/France Av,1,SB,1101,60015,1,D
6,JUN20-MVS-BUS-Holiday-02,16543585-JUN20-MVS-BUS-Holiday-02,Minn Drive / Xerxes Av / Southdale,1,SB,1081,60010,1,E
6,JUN20-MVS-BUS-Holiday-02,16543586-JUN20-MVS-BUS-Holiday-02,Minn Drive / Xerxes Av / Southdale,1,SB,1089,60010,1,E
6,JUN20-MVS-BUS-Holiday-02,16543587-JUN20-MVS-BUS-Holiday-02,Minn Drive / Xerxes Av / Southdale,1,SB,1083,60010,1,E
6,JUN20-MVS-BUS-Holiday-02,16543588-JUN20-MVS-BUS-Holiday-02,Minn Drive / Xerxes Av / Southdale,1,SB,1087,60010,1,E
6,JUN20-MVS-BUS-Holiday-02,16543589-JUN20-MVS-BUS-Holiday-02,Minn Drive / Xerxes Av / Southdale,1,SB,1090,60010,1,E
6,JUN20-MVS-BUS-Holiday-02,16543590-JUN20-MVS-BUS-Holiday-02,Minn Drive / Xerxes Av / Southdale,1,SB,1084,60010,1,E
6,JUN20-MVS-BUS-Holiday-02,16543591-JUN20-MVS-BUS-Holiday-02,Minn Drive / Xerxes Av / Southdale,1,SB,1081,60010,1,E
6,JUN20-MVS-BUS-Holiday-02,16543592-JUN20-MVS-BUS-Holiday-02,Minn Drive / Xerxes Av / Southdale,1,SB,1091,60008,1,E
6,JUN20-MVS-BUS-Holiday-02,16543593-JUN20-MVS-BUS-Holiday-02,Minn Drive / Xerxes Av / Southdale,1,SB,1087,60008,1,E
6,JUN20-MVS-BUS-Holiday-02,16543594-JUN20-MVS-BUS-Holiday-02,Minn Drive / Xerxes Av / Southdale,1,SB,1090,60008,1,E
6,JUN20-MVS-BUS-Holiday-02,16543595-JUN20-MVS-BUS-Holiday-02,Minn Drive / Xerxes Av / Southdale,1,SB,1084,60008,1,E
6,JUN20-MVS-BUS-Holiday-02,16543596-JUN20-MVS-BUS-Holiday-02,Minn Drive / Xerxes Av / Southdale,1,SB,1081,60008,1,E
6,JUN20-MVS-BUS-Holiday-02,16543597-JUN20-MVS-BUS-Holiday-02,Minn Drive / Xerxes Av / Southdale,1,SB,1093,60008,1,E
6,JUN20-MVS-BUS-Holiday-02,16543598-JUN20-MVS-BUS-Holiday-02,Minn Drive / Xerxes Av / Southdale,1,SB,1096,60008,1,E
6,JUN20-MVS-BUS-Holiday-02,16543599-JUN20-MVS-BUS-Holiday-02,Minn Drive / Xerxes Av / Southdale,1,SB,1093,60008,1,E
6,JUN20-MVS-BUS-Holiday-02,16543600-JUN20-MVS-BUS-Holiday-02,Minn Drive / Xerxes Av / Southdale,1,SB,1090,60008,1,E
6,JUN20-MVS-BUS-Holiday-02,16543601-JUN20-MVS-BUS-Holiday-02,Minn Drive / Xerxes Av / Southdale,1,SB,1095,60008,1,E
6,JUN20-MVS-BUS-Holiday-02,16543602-JUN20-MVS-BUS-Holiday-02,Minn Drive / Xerxes Av / Southdale,1,SB,1097,60008,1,E
6,JUN20-MVS-BUS-Holiday-02,16543603-JUN20-MVS-BUS-Holiday-02,Minn Drive / Xerxes Av / Southdale,1,SB,1096,60008,1,E
6,JUN20-MVS-BUS-Holiday-02,16543604-JUN20-MVS-BUS-Holiday-02,Minn Drive / Xerxes Av / Southdale,1,SB,1101,60008,1,E
