trip_id,stop_id
10761477-132-Blocks-Weekday-50,332023
10761477-132-Blocks-Weekday-50,351009
10761477-132-Blocks-Weekday-50,334008
10761477-132-Blocks-Weekday-50,334006
10761477-132-Blocks-Weekday-50,334500
10761477-132-Blocks-Weekday-50,334011
10761477-132-Blocks-Weekday-50,334004
10761477-132-Blocks-Weekday-50,335193
10761477-132-Blocks-Weekday-50,335637
10761477-132-Blocks-Weekday-50,335503
10761477-132-Blocks-Weekday-50,335162
10761477-132-Blocks-Weekday-50,335620
10761477-132-Blocks-Weekday-50,340008
10761477-132-Blocks-Weekday-50,340006
10761477-132-Blocks-Weekday-50,340023
10761477-132-Blocks-Weekday-50,341107
10761477-132-Blocks-Weekday-50,341105
10761477-132-Blocks-Weekday-50,341613
10761477-132-Blocks-Weekday-50,341635
10761477-132-Blocks-Weekday-50,341153
10761478-132-Blocks-Weekday-50,341188
10761478-132-Blocks-Weekday-50,341636
10761478-132-Blocks-Weekday-50,341104
10761478-132-Blocks-Weekday-50,341103
10761478-132-Blocks-Weekday-50,340600
10761478-132-Blocks-Weekday-50,340022
10761478-132-Blocks-Weekday-50,340005
10761478-132-Blocks-Weekday-50,335637
10761478-132-Blocks-Weekday-50,335503
10761478-132-Blocks-Weekday-50,335162
10761478-132-Blocks-Weekday-50,335620
10761478-132-Blocks-Weekday-50,335196
10761478-132-Blocks-Weekday-50,334003
10761478-132-Blocks-Weekday-50,334012
10761478-132-Blocks-Weekday-50,334002
10761478-132-Blocks-Weekday-50,334009
10761478-132-Blocks-Weekday-50,351010
10761478-132-Blocks-Weekday-50,332503
10761478-132-Blocks-Weekday-50,331541
10761478-132-Blocks-Weekday-50,331418
10761478-132-Blocks-Weekday-50,331059
10761478-132-Blocks-Weekday-50,331061
10761479-132-Blocks-Weekday-50,341188
10761479-132-Blocks-Weekday-50,341636
10761479-132-Blocks-Weekday-50,341104
10761479-132-Blocks-Weekday-50,341103
10761479-132-Blocks-Weekday-50,340600
10761479-132-Blocks-Weekday-50,340022
10761479-132-Blocks-Weekday-50,340005
10761479-132-Blocks-Weekday-50,335637
10761479-132-Blocks-Weekday-50,335503
10761479-132-Blocks-Weekday-50,335162
10761479-132-Blocks-Weekday-50,335620
10761479-132-Blocks-Weekday-50,335196
10761479-132-Blocks-Weekday-50,334003
10761479-132-Blocks-Weekday-50,334012
10761479-132-Blocks-Weekday-50,334002
10761479-132-Blocks-Weekday-50,334009
10761479-132-Blocks-Weekday-50,351010
10761479-132-Blocks-Weekday-50,332503
10761479-132-Blocks-Weekday-50,331541
10761479-132-Blocks-Weekday-50,331418
10761479-132-Blocks-Weekday-50,331059
10761479-132-Blocks-Weekday-50,331061
10761480-132-Blocks-Weekday-50,331061
10761480-132-Blocks-Weekday-50,331601
10761480-132-Blocks-Weekday-50,331421
10761480-132-Blocks-Weekday-50,331422
10761480-132-Blocks-Weekday-50,331536
10761480-132-Blocks-Weekday-50,331533
10761480-132-Blocks-Weekday-50,332023
10761480-132-Blocks-Weekday-50,351009
10761480-132-Blocks-Weekday-50,334008
10761480-132-Blocks-Weekday-50,334006
10761480-132-Blocks-Weekday-50,334500
10761480-132-Blocks-Weekday-50,334011
10761480-132-Blocks-Weekday-50,334004
10761480-132-Blocks-Weekday-50,335193
10761480-132-Blocks-Weekday-50,335637
10761480-132-Blocks-Weekday-50,335503
10761480-132-Blocks-Weekday-50,335162
10761480-132-Blocks-Weekday-50,335620
10761480-132-Blocks-Weekday-50,340008
10761480-132-Blocks-Weekday-50,340006
10761480-132-Blocks-Weekday-50,340023
10761480-132-Blocks-Weekday-50,341107
10761480-132-Blocks-Weekday-50,341105
10761480-132-Blocks-Weekday-50,341613
10761480-132-Blocks-Weekday-50,341635
10761480-132-Blocks-Weekday-50,341153
10761481-132-Blocks-Weekday-50,341188
10761481-132-Blocks-Weekday-50,341636
10761481-132-Blocks-Weekday-50,341104
10761481-132-Blocks-Weekday-50,341103
10761481-132-Blocks-Weekday-50,340600
10761481-132-Blocks-Weekday-50,340022
10761481-132-Blocks-Weekday-50,340005
10761481-132-Blocks-Weekday-50,335637
10761481-132-Blocks-Weekday-50,335503
10761481-132-Blocks-Weekday-50,335162
10761481-132-Blocks-Weekday-50,335620
10761481-132-Blocks-Weekday-50,335196
10761481-132-Blocks-Weekday-50,334003
10761481-132-Blocks-Weekday-50,334012
10761481-132-Blocks-Weekday-50,334002
10761481-132-Blocks-Weekday-50,334009
10761481-132-Blocks-Weekday-50,351010
10761481-132-Blocks-Weekday-50,332503
10761481-132-Blocks-Weekday-50,331541
10761481-132-Blocks-Weekday-50,331418
10761481-132-Blocks-Weekday-50,331059
10761481-132-Blocks-Weekday-50,331061
10761482-132-Blocks-Weekday-50,331061
10761482-132-Blocks-Weekday-50,331601
10761482-132-Blocks-Weekday-50,331421
10761482-132-Blocks-Weekday-50,331422
10761482-132-Blocks-Weekday-50,331536
10761482-132-Blocks-Weekday-50,331533
10761482-132-Blocks-Weekday-50,332023
10761482-132-Blocks-Weekday-50,351009
10761482-132-Blocks-Weekday-50,334008
10761482-132-Blocks-Weekday-50,334006
10761482-132-Blocks-Weekday-50,334500
10761482-132-Blocks-Weekday-50,334011
10761482-132-Blocks-Weekday-50,334004
10761482-132-Blocks-Weekday-50,335193
