shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
170508,37.496338,-122.458786,210017
170508,37.496058,-122.458044,210018
170508,37.496064,-122.457944,210019
170508,37.495986,-122.457739,210020
170508,37.495889,-122.457477,210021
170508,37.495889,-122.457477,220001
170508,37.495666,-122.456870,220002
170508,37.495497,-122.456438,220003
170508,37.495382,-122.456104,220004
170508,37.495324,-122.455972,220005
170508,37.495261,-122.455819,220006
170508,37.495187,-122.455667,220007
170508,37.495087,-122.455435,220008
170508,37.494893,-122.455057,220009
170508,37.494719,-122.454766,220010
170508,37.494493,-122.454414,220011
170508,37.494357,-122.454255,220012
170508,37.494267,-122.454136,220013
170508,37.494031,-122.453884,220014
170508,37.493589,-122.453447,220015
170508,37.493300,-122.453202,220016
170508,37.493284,-122.453191,220017
170508,37.493284,-122.453191,230001
170508,37.492747,-122.452827,230002
170508,37.492569,-122.452696,230003
170508,37.491141,-122.451714,230004
170508,37.490931,-122.451570,230005
170508,37.490534,-122.451302,230006
170508,37.490534,-122.451302,240001
170508,37.490440,-122.451238,240002
170508,37.489055,-122.450251,240003
170508,37.488602,-122.449937,240004
170508,37.488505,-122.449871,240005
170508,37.488373,-122.449781,240006
170508,37.488164,-122.449637,240007
170508,37.488084,-122.449583,240008
170508,37.488004,-122.449528,240009
170508,37.487749,-122.449353,240010
170508,37.486980,-122.448836,240011
170508,37.486809,-122.448721,240012
170508,37.486441,-122.448455,240013
170508,37.486363,-122.448462,240014
170508,37.483804,-122.446701,240015
170508,37.483804,-122.446701,250001
170508,37.483523,-122.446508,250002
170508,37.483452,-122.446461,250003
170508,37.482957,-122.446130,250004
170508,37.482401,-122.445729,250005
170508,37.482172,-122.445554,250006
170508,37.481994,-122.445422,250007
170508,37.481565,-122.445009,250008
170508,37.481565,-122.445009,260001
170508,37.481321,-122.444772,260002
170508,37.480456,-122.443842,260003
170508,37.479686,-122.443020,260004
170508,37.479051,-122.442415,260005
170508,37.478894,-122.442250,260006
170508,37.478796,-122.442147,260007
170508,37.478796,-122.442147,270001
170508,37.478001,-122.441310,270002
170508,37.476543,-122.439784,270003
170508,37.476514,-122.439696,270004
170508,37.476443,-122.439627,270005
170508,37.476267,-122.439426,270006
170508,37.476267,-122.439426,280001
170508,37.475739,-122.438818,280002
170508,37.475653,-122.438727,280003
170508,37.475151,-122.438192,280004
170508,37.474382,-122.437433,280005
170508,37.473562,-122.436567,280006
170508,37.473235,-122.436240,280007
170508,37.473118,-122.436218,280008
170508,37.472824,-122.435923,280009
170508,37.472275,-122.435387,280010
170508,37.472001,-122.435168,280011
170508,37.472001,-122.435168,290001
170508,37.471958,-122.435133,290002
170508,37.471834,-122.435008,290003
170508,37.471682,-122.434883,290004
170508,37.471309,-122.434570,290005
170508,37.471049,-122.434390,290006
170508,37.470831,-122.434259,290007
170508,37.470387,-122.434028,290008
170508,37.469978,-122.433833,290009
170508,37.470003,-122.433628,290010
170508,37.470020,-122.433482,290011
170508,37.470020,-122.433371,290012
170508,37.470006,-122.433261,290013
170508,37.469844,-122.432797,290014
170508,37.469588,-122.432204,290015
170508,37.469468,-122.431901,290016
170508,37.469384,-122.431682,290017
170508,37.469380,-122.431673,290018
170508,37.469380,-122.431673,300001
170508,37.469324,-122.431538,300002
170508,37.469198,-122.431219,300003
170508,37.469108,-122.431077,300004
170508,37.468877,-122.430797,300005
170508,37.468157,-122.430281,300006
170508,37.468115,-122.430265,300007
170508,37.468052,-122.430251,300008
170508,37.468023,-122.430251,300009
170508,37.467995,-122.430260,300010
170508,37.467963,-122.430282,300011
170508,37.467931,-122.430336,300012
170508,37.467857,-122.430510,300013
170508,37.467846,-122.430756,300014
170508,37.467867,-122.431310,300015
170508,37.467894,-122.431659,300016
170508,37.467914,-122.431961,300017
170508,37.467914,-122.431961,310001
170508,37.467944,-122.432383,310002
170508,37.467971,-122.432806,310003
170508,37.468017,-122.433244,310004
170508,37.468038,-122.433418,310005
170508,37.468060,-122.433624,310006
170508,37.468154,-122.434285,310007
170508,37.469405,-122.435295,310008
170508,37.469475,-122.435073,310009
170508,37.469577,-122.435137,310010
170508,37.469577,-122.435137,320001
170508,37.469734,-122.435237,320002
170508,37.469913,-122.434782,320003
170508,37.469841,-122.434411,320004
170508,37.469978,-122.433833,320005
170508,37.469902,-122.433803,320006
170508,37.469433,-122.433677,320007
170508,37.468969,-122.433610,320008
170508,37.468484,-122.433593,320009
170508,37.468301,-122.433597,320010
170508,37.468060,-122.433624,320011
170508,37.467960,-122.433638,320012
170508,37.467652,-122.433682,320013
170508,37.467045,-122.433780,320014
170508,37.466599,-122.433851,320015
170508,37.466414,-122.433880,320016
170508,37.465755,-122.433984,320017
170508,37.464965,-122.434108,320018
170508,37.464525,-122.434160,320019
170508,37.464103,-122.434209,320020
170508,37.464078,-122.434021,320021
170508,37.464057,-122.433758,320022
170508,37.464054,-122.433658,320023
170508,37.463973,-122.432928,320024
170508,37.463952,-122.432739,320025
170508,37.463939,-122.432626,320026
170508,37.463926,-122.432514,320027
170508,37.463921,-122.432469,320028
170508,37.463905,-122.432319,320029
170508,37.463900,-122.432266,320030
170508,37.463900,-122.432266,330001
170508,37.463870,-122.431874,330002
170508,37.463792,-122.431103,330003
170508,37.463700,-122.430170,330004
170508,37.463617,-122.429223,330005
170508,37.462591,-122.429383,330006
170508,37.462061,-122.429470,330007
170508,37.462061,-122.429470,340001
170508,37.461550,-122.429553,340002
170508,37.460838,-122.429671,340003
170508,37.460045,-122.429793,340004
170508,37.460045,-122.429793,350001
170508,37.458784,-122.429986,350002
170508,37.458158,-122.430082,350003
170508,37.457937,-122.430159,350004
170508,37.457709,-122.430141,350005
170508,37.457545,-122.430141,350006
170508,37.457353,-122.430125,350007
170508,37.457192,-122.430111,350008
170508,37.457192,-122.430111,360001
170508,37.457086,-122.430102,360002
170508,37.456256,-122.430020,360003
170508,37.455996,-122.429992,360004
170508,37.455634,-122.429950,360005
170508,37.455634,-122.429950,370001
170508,37.455485,-122.429932,370002
170508,37.454718,-122.429832,370003
170508,37.453840,-122.429719,370004
170508,37.451455,-122.429423,370005
170508,37.451455,-122.429423,380001
170508,37.450887,-122.429352,380002
170508,37.450756,-122.429348,380003
170508,37.450626,-122.429369,380004
170508,37.450519,-122.429398,380005
170508,37.450492,-122.429483,380006
170508,37.450350,-122.429698,380007
170508,37.450251,-122.429854,380008
170508,37.449697,-122.429543,380009
170508,37.449544,-122.429457,380010
170508,37.448946,-122.429196,380011
170508,37.448645,-122.429086,380012
170508,37.447943,-122.428898,380013
170508,37.447884,-122.428835,380014
170508,37.447725,-122.428788,380015
170508,37.447633,-122.428775,380016
170508,37.447633,-122.428775,390001
170508,37.446476,-122.428610,390002
170508,37.445227,-122.428451,390003
170508,37.443637,-122.428227,390004
170508,37.442768,-122.428119,390005
170508,37.441327,-122.427925,390006
170508,37.440928,-122.427872,390007
170508,37.440928,-122.427872,400001
170508,37.438933,-122.427605,400002
170508,37.437424,-122.427402,400003
170508,37.435060,-122.427078,400004
170508,37.434835,-122.427047,400005
